donor, acceptor, , 
287.51, 2229.28, , 
2446.72, -312.03, , 
-241.05, -180.52, , 
1459.86, -534.44, , 
-243.19, -1382.18, , 
744.05, -786.06, , 
-643.73, -1096.86, , 
3001.16, -2384.47, , 
-382.92, 132.97, , 
-1964.36, 417.09, , 
1111.13, -568.62, , 
-2178.24, -858.86, , 
-2891.16, -1197.89, , 
-54.64, 894.59, , 
204.32, -405.94, , 
788.16, 1181.45, , 
554.31, 1100.36, , 
-1578.78, -2080.21, , 
2675.17, -445.17, , 
-1358.28, 1735.00, , 
916.81, -929.62, , 
-871.13, -1.55, , 
806.23, -343.31, , 
-278.31, 1054.70, , 
3053.72, 1271.04, , 
146.79, 18.89, , 
-1366.25, -1606.84, , 
-2141.16, 615.64, , 
3205.84, -1116.16, , 
-1544.07, -382.69, , 
-2706.44, -1008.82, , 
-527.54, -335.23, , 
-2496.60, -933.69, , 
1586.49, -1007.98, , 
-36.98, 445.94, , 
1299.49, -163.47, , 
1728.06, 56.40, , 
1149.05, 1169.10, , 
-2181.82, -1121.16, , 
1310.75, 1186.91, , 
305.93, 724.70, , 
-891.65, 112.39, , 
-1059.86, 14.18, , 
246.40, 114.69, , 
1607.87, 418.41, , 
-938.76, 2072.91, , 
1345.57, -83.39, , 
1165.10, 1667.83, , 
-466.84, -29.30, , 
-940.30, 1277.17, , 
785.12, 679.56, , 
2075.40, 1040.39, , 
2461.90, 513.68, , 
2581.31, -726.66, , 
2686.08, -1261.06, , 
-474.40, 333.87, , 
-902.02, 340.20, , 
1555.62, -970.10, , 
1235.57, 878.74, , 
-118.72, -395.92, , 
-2163.48, 915.35, , 
-1557.14, 72.55, , 
760.20, 740.64, , 
1952.23, -510.61, , 
726.89, 353.87, , 
-88.18, -339.24, , 
3110.06, -156.88, , 
-859.72, 81.14, , 
-1239.77, -1013.18, , 
-1053.67, 738.51, , 
623.74, 1503.22, , 
807.21, 2.57, , 
-1830.57, -1436.27, , 
-954.13, -832.96, , 
-1884.83, 1155.45, , 
-95.69, -1235.56, , 
1608.25, 657.42, , 
579.75, 966.51, , 
2357.57, 1095.48, , 
2916.72, 178.87, , 
-735.27, -259.25, , 
-850.51, -178.25, , 
1383.04, 1186.59, , 
-2580.71, -923.14, , 
-1241.82, 181.78, , 
3638.04, 536.32, , 
38.91, -929.51, , 
-232.20, 235.87, , 
436.90, -946.42, , 
2179.49, -52.83, , 
27.23, -1341.90, , 
275.94, 1104.81, , 
-2468.12, -154.78, , 
421.63, 159.67, , 
1459.97, -71.03, , 
-196.09, 1874.72, , 
-25.71, -1266.73, , 
1092.47, 135.60, , 
-667.41, 1773.59, , 
-113.12, 75.14, , 
766.01, -1019.91, , 
2258.30, 1000.77, , 
-1097.60, -404.61, , 
829.51, -1012.11, , 
129.26, 1616.42, , 
-5044.91, 2664.39, , 
-342.47, -2898.46, , 
-2340.57, 908.78, , 
1124.24, -421.57, , 
1458.87, 1206.41, , 
214.79, 575.22, , 
-2603.29, -921.90, , 
2199.13, -1818.61, , 
381.32, -43.06, , 
-1175.76, -207.48, , 
-327.09, -707.28, , 
-2730.33, -640.48, , 
-523.23, 57.90, , 
1239.50, 290.79, , 
314.10, 156.89, , 
-1592.58, 1551.66, , 
1550.08, 291.71, , 
-1277.08, -681.22, , 
-1663.54, -884.08, , 
1778.22, 706.03, , 
-225.90, 1810.27, , 
-1486.15, 1114.85, , 
-4013.29, 188.04, , 
-1245.96, 1397.39, , 
307.27, -31.79, , 
970.54, 1404.48, , 
1634.89, 729.98, , 
-695.74, -2200.42, , 
-554.90, 661.80, , 
-1547.63, 489.65, , 
338.83, -1311.60, , 
215.28, -406.23, , 
-2136.10, 1167.69, , 
322.83, -1446.67, , 
-1052.87, 338.34, , 
924.84, 327.36, , 
-852.90, 756.26, , 
1713.39, -1848.45, , 
1348.61, 1100.59, , 
-1162.51, 1151.96, , 
-813.50, -524.39, , 
1607.85, -1483.57, , 
461.16, 1490.82, , 
389.91, -643.87, , 
-3737.56, 1871.37, , 
-221.40, 1092.74, , 
-865.14, 260.51, , 
-1771.56, 2872.38, , 
-432.34, 637.85, , 
41.76, -618.58, , 
119.64, 150.55, , 
-371.87, -1092.92, , 
-565.94, 1244.02, , 
1569.74, -883.97, , 
-4387.23, -1075.06, , 
1892.42, 214.38, , 
2245.03, 1821.12, , 
2075.63, -1807.16, , 
1345.50, 120.78, , 
741.13, 1315.14, , 
1477.61, 2162.31, , 
2126.18, 476.53, , 
824.26, -1338.11, , 
-2540.46, -254.63, , 
415.95, -317.12, , 
-130.65, -508.45, , 
-1413.33, 1047.50, , 
-120.54, 79.22, , 
1481.25, 1190.94, , 
-1115.82, 1651.89, , 
524.41, 437.69, , 
885.56, 943.63, , 
-623.46, 1951.10, , 
-516.21, 1541.38, , 
2116.35, 263.37, , 
691.53, -1742.42, , 
-111.06, -266.52, , 
2390.34, -806.65, , 
1156.11, 666.09, , 
368.80, 418.54, , 
1189.06, -515.51, , 
-1859.79, 219.62, , 
1067.57, 1437.36, , 
1202.21, -1512.50, , 
720.29, 2202.84, , 
586.60, -513.18, , 
996.80, -140.69, , 
1190.77, 1156.65, , 
2559.17, 1486.31, , 
-683.13, 452.15, , 
-399.88, 1833.17, , 
-404.88, -186.91, , 
-1788.46, -270.81, , 
-226.31, 442.69, , 
1522.04, 989.88, , 
1483.01, 788.61, , 
1836.95, 667.49, , 
-76.61, 1035.17, , 
-581.32, -2069.61, , 
362.41, 836.90, , 
-605.15, 351.02, , 
-1914.41, 268.07, , 
908.87, -437.04, , 
385.57, 824.35, , 
-2526.77, -2305.53, , 
-738.55, 1596.67, , 
-943.54, 108.35, , 
-2277.12, 150.02, , 
-526.13, -1570.12, , 
-1624.81, 981.30, , 
1106.63, 702.69, , 
-238.66, -505.82, , 
-1233.00, 1410.93, , 
-424.92, -543.04, , 
171.67, 1256.02, , 
-965.73, -285.53, , 
2506.94, -488.92, , 
-560.78, 79.86, , 
-754.93, 903.00, , 
281.53, -1462.42, , 
475.92, 925.50, , 
-2868.06, -396.98, , 
-1906.73, 140.34, , 
2779.25, 633.47, , 
916.07, 1436.87, , 
1500.20, 360.27, , 
-317.67, 130.03, , 
445.24, 1113.13, , 
295.74, -1781.51, , 
2620.61, -476.51, , 
894.61, 143.20, , 
111.75, 600.81, , 
2218.89, 532.01, , 
-818.08, -772.27, , 
708.48, 853.42, , 
16339.58, 155.43, , 
12321.34, 257.08, , 
13206.25, -72.46, , 
8195.49, 289.01, , 
14018.87, -326.62, , 
12215.93, 60.04, , 
13996.44, -356.38, , 
22320.44, 381.79, , 
20443.55, 65.73, , 
10170.47, -15.15, , 
11000.07, -462.47, , 
18586.36, 573.10, , 
12134.19, 554.42, , 
16729.36, -8.13, , 
14136.13, 615.57, , 
8392.90, -321.89, , 
10982.14, 93.74, , 
7108.27, 294.50, , 
7660.68, -588.23, , 
9227.26, 144.00, , 
11453.87, 287.77, , 
16338.11, -649.37, , 
9184.92, 325.83, , 
4062.97, 308.41, , 
8109.27, 421.36, , 
14537.23, 302.97, , 
15077.18, -229.41, , 
11718.73, -220.21, , 
8178.23, 910.86, , 
10436.20, 486.15, , 
9579.18, -92.71, , 
2007.51, 171.86, , 
6533.22, 282.19, , 
5087.27, -109.42, , 
9791.76, 78.62, , 
4694.16, -493.02, , 
9675.02, 358.89, , 
6725.79, -112.42, , 
8910.46, -328.91, , 
8980.75, 367.94, , 
9519.20, 124.91, , 
12711.80, 173.83, , 
20009.54, -106.31, , 
14805.93, 122.40, , 
14013.71, -351.45, , 
24568.31, 193.67, , 
14771.91, -583.80, , 
12940.62, 120.25, , 
20228.38, -84.76, , 
18031.71, 920.31, , 
19533.97, -384.26, , 
18857.47, -669.83, , 
27671.41, 10.69, , 
26317.61, -311.90, , 
17664.41, -174.20, , 
15414.57, -127.65, , 
14380.71, 21.23, , 
16644.24, -636.94, , 
14939.45, -195.10, , 
8636.72, 1166.64, , 
9412.28, 95.08, , 
5826.31, -1139.24, , 
-3398.23, 73.64, , 
-50.75, -523.16, , 
-1208.61, 405.28, , 
561.06, -351.25, , 
346.17, 418.62, , 
1136.35, 223.38, , 
1032.31, -305.58, , 
-1589.15, 147.90, , 
783.21, 104.89, , 
287.05, 38.31, , 
49.60, 503.90, , 
-249.19, -791.61, , 
-2758.41, -669.17, , 
1292.44, 277.61, , 
-2784.70, 112.24, , 
-889.02, -589.92, , 
644.12, 417.69, , 
-1500.84, 281.34, , 
-387.28, 326.42, , 
-716.46, -794.60, , 
-1020.93, -556.01, , 
1323.86, 101.64, , 
139.02, 621.19, , 
-158.46, -503.81, , 
-40.92, 26.28, , 
-1778.01, -85.65, , 
198.35, 388.11, , 
-2.36, -378.83, , 
-897.02, -198.22, , 
-921.79, -240.19, , 
398.16, 959.25, , 
-113.07, -159.05, , 
-1548.39, -425.22, , 
-739.28, -431.64, , 
2479.75, 1125.55, , 
-953.04, -370.72, , 
-1573.35, 210.48, , 
-3319.66, -50.86, , 
-766.65, -155.67, , 
-1226.31, -308.40, , 
219.23, -484.72, , 
-150.93, 642.85, , 
601.38, -57.20, , 
1304.02, -399.88, , 
-313.91, -522.42, , 
1410.40, -27.97, , 
-2369.95, 117.46, , 
-2216.35, -570.55, , 
140.57, -693.97, , 
-974.43, -154.74, , 
-715.89, -166.28, , 
-875.85, 253.37, , 
-1593.63, 229.04, , 
1495.34, -226.07, , 
1814.13, -602.18, , 
567.64, 252.77, , 
644.98, -327.31, , 
199.31, 911.36, , 
-1563.03, 355.08, , 
-1803.46, 36.11, , 
7.37, -108.08, , 
1973.53, -386.22, , 
1049.85, 73.81, , 
-361.43, -14.54, , 
-885.46, -70.53, , 
1476.84, -400.68, , 
-22.62, -408.03, , 
335.90, 80.84, , 
-454.76, 536.62, , 
-1884.39, -602.70, , 
-476.24, -215.34, , 
-803.20, 145.44, , 
261.16, -418.79, , 
-1048.96, -376.84, , 
568.82, 975.96, , 
-1169.78, -584.31, , 
-1382.67, 347.78, , 
286.24, 229.04, , 
-808.21, 205.68, , 
-1034.15, -66.03, , 
532.57, 145.15, , 
-2028.81, -112.76, , 
-999.53, -285.05, , 
1897.16, -1119.57, , 
-428.61, 105.59, , 
-735.54, 317.79, , 
-766.66, 871.91, , 
894.31, -177.59, , 
-1498.18, 230.58, , 
-1797.41, 708.58, , 
843.87, 74.46, , 
-592.79, -587.51, , 
-806.13, 316.56, , 
-2123.63, 105.13, , 
-1414.83, -24.66, , 
443.29, -395.25, , 
-207.77, -242.25, , 
372.29, -46.71, , 
-140.46, 136.06, , 
-292.44, -233.48, , 
-2053.89, -583.45, , 
1553.17, -554.26, , 
1179.98, 275.79, , 
2007.07, 430.02, , 
-1392.89, 129.53, , 
297.26, -800.01, , 
-784.43, 653.46, , 
-1740.67, 256.13, , 
-1243.92, 131.38, , 
483.44, 527.12, , 
1437.51, 281.60, , 
-1012.45, 620.37, , 
-1542.55, 21.34, , 
121.65, -79.58, , 
1986.57, -229.42, , 
-1540.21, 279.78, , 
-309.00, -380.29, , 
-182.62, -358.90, , 
-2180.74, 243.75, , 
-2727.84, -461.89, , 
662.24, 502.82, , 
137.05, 212.26, , 
-305.64, 196.43, , 
517.12, 251.82, , 
-2768.67, 155.79, , 
-1282.83, -32.90, , 
-1032.98, -450.35, , 
146.23, 161.24, , 
447.65, 1092.50, , 
-56.37, -76.16, , 
1611.24, -553.19, , 
1393.07, -338.47, , 
240.65, 469.14, , 
-1213.76, -222.83, , 
-1174.38, 394.23, , 
-1418.89, -902.19, , 
1300.18, 350.68, , 
1040.50, -189.67, , 
-618.98, -87.48, , 
-943.81, -370.61, , 
-1124.41, -555.62, , 
485.37, -53.28, , 
-1124.18, -94.45, , 
1096.04, -303.42, , 
229.85, 575.26, , 
-1052.87, -4.80, , 
-727.66, -708.52, , 
372.47, 160.11, , 
1077.73, -656.85, , 
-2129.29, -161.93, , 
-1498.35, -659.71, , 
732.30, 23.80, , 
274.05, -275.83, , 
611.61, 360.10, , 
2375.44, 209.15, , 
-1090.40, -108.51, , 
112.10, -266.24, , 
-484.56, 171.74, , 
666.30, -217.30, , 
858.37, -123.24, , 
179.14, 132.97, , 
858.09, -756.15, , 
-625.93, -83.88, , 
-1001.96, -546.48, , 
-3682.95, -330.25, , 
-547.56, -201.20, , 
-648.33, 394.65, , 
-1017.87, 210.66, , 
-1118.65, 222.39, , 
-63.62, 581.19, , 
-999.34, -123.14, , 
52.79, 64.57, , 
-1469.74, -219.43, , 
-717.71, -555.65, , 
-1681.09, 183.15, , 
-888.10, 392.47, , 
1168.65, 671.79, , 
-187.79, -708.59, , 
-1568.49, 583.83, , 
729.90, -545.40, , 
637.05, 268.05, , 
57.30, 737.03, , 
1684.88, 360.74, , 
-830.89, -23.96, , 
-1219.85, 353.38, , 
-1701.49, -31.45, , 
-618.17, 186.46, , 
-785.09, -241.34, , 
-1845.41, 469.09, , 
2481.02, -274.33, , 
-198.66, 196.40, , 
373.43, 436.50, , 
-1402.72, 121.60, , 
1071.28, -673.13, , 
-112.29, -294.49, , 
-1544.50, -61.78, , 
-270.71, -425.71, , 
-974.80, -239.42, , 
706.16, 273.19, , 
-2460.58, -130.10, , 
-733.56, -207.01, , 
-1042.09, -323.94, , 
-571.40, -470.05, , 
-607.47, 648.28, , 
-2640.26, -468.72, , 
35.37, -607.01, , 
43.71, -99.66, , 
-966.02, -460.73, , 
-2412.09, 204.87, , 
1830.09, -184.84, , 
198.31, -259.36, , 
1730.35, 357.76, , 
-421.42, -159.98, , 
1234.11, 322.88, , 
1485.76, -290.20, , 
149.84, 217.63, , 
-1900.16, -182.99, , 
-1256.25, -516.37, , 
-772.59, 16.54, , 
-636.87, 40.69, , 
-1500.44, -528.01, , 
418.30, 91.73, , 
-1018.57, 336.39, , 
-440.09, 1309.89, , 
-1701.06, 137.03, , 
250.98, 79.40, , 
61.52, -336.42, , 
1589.45, 296.16, , 
630.94, 254.22, , 
-1523.38, -670.12, , 
254.70, 136.32, , 
582.85, 99.77, , 
-749.06, -551.85, , 
-1580.60, 553.72, , 
-1583.25, 295.49, , 
-694.05, 421.26, , 
-1360.83, 158.46, , 
