donor, acceptor, , 
-497.14, 2792.17, , 
2362.52, 2209.00, , 
700.08, 2982.99, , 
1303.48, 4772.35, , 
1596.36, 4405.91, , 
2026.73, 3315.70, , 
-816.35, 433.07, , 
-382.62, 1431.13, , 
-315.11, 3101.37, , 
937.80, 3418.68, , 
2556.71, 3085.10, , 
1298.53, 2234.20, , 
163.62, 2512.90, , 
872.70, 3781.89, , 
414.20, 1483.24, , 
50.72, 1787.99, , 
1421.08, 2139.76, , 
2510.73, 251.85, , 
-1436.60, 4914.83, , 
2364.31, 2482.75, , 
-1303.68, 2807.71, , 
91.22, 3698.86, , 
-840.50, 1944.78, , 
-932.65, -104.98, , 
3163.88, 974.12, , 
562.42, 1429.62, , 
1482.56, 2830.83, , 
1833.17, 4095.17, , 
2272.49, 2174.54, , 
1511.93, 4133.81, , 
296.66, 2960.58, , 
108.96, 3167.55, , 
-1414.13, 4158.60, , 
-315.75, 2471.75, , 
-1081.81, 4936.13, , 
75.77, 6637.85, , 
3716.63, 5054.89, , 
-943.15, 3305.71, , 
3100.25, 8567.16, , 
384.49, 5135.51, , 
1310.24, 10123.10, , 
1797.04, 8003.79, , 
941.62, 10079.29, , 
-1477.34, 7931.13, , 
-1900.29, 6020.71, , 
647.22, 5281.52, , 
-110.01, 4092.17, , 
-458.71, 2950.52, , 
5378.00, 2416.79, , 
-1888.65, 3177.24, , 
-2135.34, 1482.64, , 
-1706.75, 3130.77, , 
120.22, 416.72, , 
2181.69, 2094.26, , 
1407.60, 3555.49, , 
-1879.33, 2579.98, , 
759.26, 3929.99, , 
9.89, 3357.83, , 
-658.36, 2319.67, , 
-1081.42, 2805.48, , 
2982.86, 3160.94, , 
2111.64, 3102.68, , 
-1352.05, 4694.42, , 
361.40, 2922.15, , 
1211.51, 2098.44, , 
-968.56, 3255.43, , 
-1887.77, 2799.51, , 
-855.15, 2325.71, , 
-2506.43, 1113.57, , 
2603.98, 2140.85, , 
4062.01, 3024.07, , 
225.57, 1763.40, , 
-2170.10, 3347.54, , 
-52.23, 2356.22, , 
-918.21, 5134.65, , 
-289.17, 3810.23, , 
-2307.73, 1649.01, , 
567.10, 2687.75, , 
1623.34, 353.92, , 
-445.84, 3149.40, , 
818.09, -109.59, , 
-1416.42, 2355.04, , 
-382.85, 3859.76, , 
-1999.99, 1433.46, , 
-990.01, 2684.65, , 
1260.95, 757.94, , 
-1355.83, 2572.52, , 
2420.88, 5065.71, , 
2956.51, 2060.78, , 
68.94, 2973.09, , 
-1806.53, 4825.17, , 
1265.03, 3680.17, , 
2157.54, 3973.34, , 
-766.63, 2355.13, , 
2579.89, 5613.17, , 
453.62, 1204.12, , 
867.93, 3639.87, , 
5034.39, 3153.47, , 
-1050.82, 3660.05, , 
717.33, 2906.29, , 
637.96, 2137.04, , 
3530.43, 2591.08, , 
-114.95, 3192.54, , 
1817.34, 2600.59, , 
2681.94, 4362.57, , 
-721.76, 3173.08, , 
79.46, 5439.86, , 
1913.94, 5520.23, , 
1766.57, 586.71, , 
-908.00, 7951.62, , 
2152.92, 7785.92, , 
-446.62, 10801.48, , 
4291.40, 6019.17, , 
116.85, 12748.02, , 
1626.78, 11853.88, , 
10.17, 9193.52, , 
-496.58, 8463.83, , 
2218.11, 13290.98, , 
-1391.02, 14445.43, , 
-1061.03, 13928.94, , 
33.17, 11600.43, , 
-338.58, 6998.26, , 
3577.82, 9241.03, , 
1273.72, 15969.55, , 
367.94, 10511.69, , 
-131.92, 17272.77, , 
1648.92, 18163.76, , 
-1375.51, 15710.76, , 
2040.77, 13935.33, , 
2991.83, 17497.57, , 
1070.37, 11860.56, , 
-399.86, 16147.63, , 
855.81, 9589.75, , 
4084.87, 1682.65, , 
813.07, 3133.53, , 
3654.28, 1112.67, , 
-333.58, 2178.29, , 
693.56, 4190.74, , 
201.09, 2560.12, , 
782.54, 2931.10, , 
-157.69, 1406.01, , 
1311.47, 3695.01, , 
-1701.37, 1394.32, , 
-1033.54, 1591.71, , 
-110.94, 3355.36, , 
-306.82, 2315.48, , 
-975.00, 1239.73, , 
2166.78, 1886.66, , 
1492.34, 3510.93, , 
1554.22, 3991.51, , 
2137.82, 5003.28, , 
126.58, 1264.90, , 
-893.82, 3256.77, , 
1890.15, 1602.87, , 
-365.97, 4017.21, , 
1499.92, 5635.81, , 
-57.40, 4352.34, , 
-788.28, 445.08, , 
3525.26, 2939.58, , 
-456.37, 2149.75, , 
-390.08, 3312.83, , 
792.39, 1281.65, , 
1268.79, 3794.38, , 
602.93, 1557.51, , 
1885.20, 1881.57, , 
-558.13, 2891.39, , 
3596.77, 2568.52, , 
168.26, 3818.56, , 
1820.13, 1182.15, , 
-365.03, 2841.62, , 
446.45, 1953.73, , 
-1080.83, 2650.43, , 
1157.79, 3880.56, , 
-1027.12, 2876.03, , 
1174.20, 779.68, , 
-904.73, 1324.18, , 
1510.67, -373.82, , 
1613.88, 683.89, , 
-1605.38, 3764.24, , 
-2801.36, 2382.65, , 
-1518.58, 2091.96, , 
-765.53, 905.68, , 
2631.10, 2968.20, , 
-258.59, 2849.66, , 
-1587.03, 2651.27, , 
612.55, 697.87, , 
73.54, 2108.89, , 
1760.70, 1161.25, , 
-378.82, 1876.35, , 
-1383.33, 3211.71, , 
873.08, 3908.94, , 
-1379.54, 4459.91, , 
-1890.83, 2320.50, , 
-4996.71, 4037.03, , 
393.12, 778.92, , 
2061.78, 3091.91, , 
2791.78, 1896.23, , 
2099.97, 3426.62, , 
-1217.42, 3024.01, , 
2750.61, 4006.75, , 
-1778.18, 5059.22, , 
-836.77, 6306.42, , 
-2109.12, 2166.41, , 
-5.51, 3717.99, , 
-1088.78, 4059.19, , 
2722.27, 2468.25, , 
-36.06, 3353.31, , 
1711.18, 3873.03, , 
457.57, 1543.22, , 
1276.10, 1513.04, , 
-1208.46, 3758.54, , 
3669.09, 2950.32, , 
-643.77, 552.71, , 
1323.21, 520.12, , 
1540.44, 5630.28, , 
1616.88, 3996.59, , 
-1308.25, 2879.99, , 
-49.30, 4566.77, , 
2967.46, 3870.52, , 
1422.34, 1458.54, , 
-819.28, 2122.22, , 
552.94, 1677.13, , 
261.43, 3397.02, , 
2381.62, 6023.61, , 
1404.09, 3865.18, , 
1904.08, 2738.57, , 
584.52, 3333.27, , 
532.86, 4499.29, , 
-189.71, 2751.06, , 
5.10, 4695.02, , 
4789.77, 3424.05, , 
2768.91, 3445.72, , 
2174.67, 2315.13, , 
-2395.56, 1376.37, , 
-1494.29, 3724.26, , 
-36.08, 2485.70, , 
-547.87, 759.27, , 
-276.21, 4426.65, , 
539.54, 4215.51, , 
-688.94, 2851.35, , 
-428.03, 1110.53, , 
1040.01, 1380.48, , 
875.84, 1583.85, , 
-519.32, 839.83, , 
2159.02, 4150.03, , 
568.45, 2365.16, , 
-363.76, 1891.95, , 
-418.98, 3424.02, , 
-307.01, 2915.61, , 
346.55, 6190.67, , 
813.97, 5500.35, , 
1955.42, 3311.05, , 
-329.28, 1812.91, , 
716.07, 782.73, , 
-627.36, 1780.36, , 
-857.68, 626.49, , 
-2590.58, 4054.05, , 
1330.55, 3091.97, , 
-1877.12, 2637.60, , 
-997.91, 4345.64, , 
-797.91, 5412.65, , 
1626.01, 4730.79, , 
-145.36, 4988.28, , 
1817.86, 4010.29, , 
1185.19, 5601.62, , 
-916.62, 5503.60, , 
850.26, 3524.93, , 
2657.95, 721.32, , 
581.86, 1403.31, , 
1648.92, 3505.76, , 
2132.85, 3275.66, , 
15.69, 976.22, , 
394.90, 2616.61, , 
-225.98, 2971.80, , 
-1020.48, 3492.62, , 
-2281.85, 2755.82, , 
-1433.13, 6006.56, , 
-577.38, 2693.79, , 
238.42, 967.32, , 
460.20, 3033.68, , 
1011.03, 3722.64, , 
1345.65, 3324.94, , 
-2796.66, 3561.80, , 
-1339.09, 5814.54, , 
-2493.22, 2608.97, , 
-2477.49, 1925.02, , 
2449.87, 2988.48, , 
-2843.06, 2740.87, , 
1766.25, 3217.24, , 
-428.18, 3432.68, , 
860.25, 2499.16, , 
-1146.40, 1222.20, , 
-305.03, 2847.27, , 
528.77, 4474.48, , 
-3121.94, 6286.30, , 
252.87, 1619.49, , 
-1604.85, 2789.16, , 
-796.14, 545.39, , 
-1067.74, 1232.98, , 
-3296.60, 3661.94, , 
1253.77, 5062.38, , 
-918.76, 2131.68, , 
-610.65, 3798.19, , 
722.59, 3007.05, , 
-1924.80, 2325.65, , 
1137.98, 1731.42, , 
627.74, 1407.95, , 
-1618.79, 3219.37, , 
1105.61, 1866.77, , 
-1359.69, 1976.98, , 
1559.86, 2157.48, , 
2138.14, 5221.56, , 
2044.48, 3227.40, , 
-905.32, 4095.07, , 
893.00, 4310.94, , 
-1970.98, 1497.57, , 
-1479.39, 4282.43, , 
886.56, 2791.05, , 
-830.59, 1870.18, , 
-969.64, 631.04, , 
-697.94, 4330.18, , 
-313.49, 4312.45, , 
1293.20, 2946.76, , 
1073.96, 5417.03, , 
1767.32, 946.38, , 
-2167.73, 2199.67, , 
1931.49, 2506.16, , 
-663.03, 2272.18, , 
-1408.36, 1044.86, , 
86.65, 636.50, , 
-577.96, 1985.76, , 
1637.48, 3073.12, , 
4852.66, 1116.78, , 
-2403.53, 2236.78, , 
-487.25, 3549.32, , 
-672.20, 2448.67, , 
-2510.13, 2041.35, , 
819.12, 1690.21, , 
1236.40, -600.27, , 
-2467.65, 2960.69, , 
-1329.17, 3184.14, , 
-3229.88, 2311.68, , 
232.06, 4093.73, , 
485.81, -12.41, , 
-718.01, 2023.24, , 
-1154.72, 2113.73, , 
658.40, -87.63, , 
1651.90, 2559.55, , 
-190.24, 3037.83, , 
-1391.98, 3005.58, , 
-3825.44, 2110.55, , 
2085.44, 4998.34, , 
534.44, 2348.55, , 
-2084.47, 1715.71, , 
1267.91, 3171.77, , 
-392.54, 1897.91, , 
-510.05, -515.89, , 
241.28, 3109.13, , 
-558.74, 3811.64, , 
-88.86, 4096.95, , 
613.91, 2919.84, , 
-203.56, 2900.68, , 
-1592.17, 2213.70, , 
-644.02, 351.33, , 
3505.08, 4945.41, , 
673.93, -41.66, , 
739.54, 3634.15, , 
-1815.93, 2980.64, , 
-203.96, 2579.18, , 
472.78, 2098.47, , 
-209.48, 2864.54, , 
1536.27, 3634.04, , 
-394.55, 5491.18, , 
-845.99, 1995.02, , 
-2359.88, 4566.90, , 
1354.91, 3275.01, , 
-820.73, 2273.89, , 
-2625.12, 2085.72, , 
1343.35, 2189.48, , 
-1496.42, 4775.60, , 
-1191.20, 3210.98, , 
-710.53, 3509.31, , 
1947.59, 618.30, , 
405.28, 2529.70, , 
240.91, 4565.19, , 
-267.43, 2965.89, , 
1265.78, 2210.84, , 
-2036.26, 2830.22, , 
2025.11, 1513.80, , 
4492.86, 4136.11, , 
904.52, 2325.99, , 
830.45, 2937.07, , 
-354.72, 6019.41, , 
1560.04, 109.99, , 
1426.88, 1374.24, , 
1554.16, 3046.79, , 
1150.72, 1974.33, , 
-444.30, 4265.59, , 
-975.84, 1849.26, , 
1027.88, 1643.34, , 
-1606.79, 39.04, , 
-106.70, 2589.85, , 
-232.52, 3104.40, , 
1655.77, 2645.52, , 
408.59, 3257.12, , 
-312.71, 3786.58, , 
-2250.61, 2137.56, , 
-1851.17, 3684.35, , 
-597.43, 4218.98, , 
-1194.11, 3860.33, , 
-839.25, 4778.09, , 
1407.72, 3334.70, , 
2589.43, 1956.75, , 
326.66, 1776.35, , 
1367.88, 2906.30, , 
-1043.36, 3212.62, , 
156.40, 3764.86, , 
-2149.95, 696.40, , 
-862.21, 2777.45, , 
-606.61, 2860.36, , 
-808.10, 2368.77, , 
-236.19, 973.21, , 
-438.71, 1792.51, , 
798.04, 3078.19, , 
3217.65, 1979.66, , 
2476.11, 1800.99, , 
-245.85, 3097.87, , 
-810.24, 2912.07, , 
-1703.54, 1873.90, , 
943.27, 4195.93, , 
-461.23, 2792.99, , 
1899.72, 4276.23, , 
-960.60, -265.07, , 
2148.17, 3639.47, , 
-1683.42, 185.95, , 
-2190.53, -1127.28, , 
1225.75, 2596.61, , 
469.25, 1713.41, , 
238.65, 1347.41, , 
2928.50, 1990.62, , 
1563.82, 2029.65, , 
469.60, 2309.11, , 
1286.71, 760.05, , 
261.62, 1628.85, , 
343.56, 1005.12, , 
-2669.84, 3072.99, , 
2000.98, 2503.07, , 
2651.30, 2804.19, , 
1784.30, 1391.19, , 
1865.44, 1474.22, , 
1270.37, 2895.61, , 
-636.14, 725.17, , 
-698.32, 930.93, , 
-311.36, 1002.21, , 
-1380.86, 2635.47, , 
-1708.85, 3092.76, , 
-1112.82, 2156.16, , 
709.67, 2145.06, , 
2537.09, -268.17, , 
1539.69, 2486.73, , 
1006.96, 1630.80, , 
2343.10, 1879.90, , 
-1845.93, 3941.41, , 
1397.57, -743.95, , 
-553.64, 2243.69, , 
874.68, 2452.32, , 
-1477.11, 2431.91, , 
-1819.37, 2225.48, , 
-795.17, 1877.03, , 
721.90, 895.33, , 
1489.80, 1964.96, , 
203.00, 2341.17, , 
-2875.44, 2284.58, , 
1294.00, 957.38, , 
2483.55, 3273.12, , 
1777.38, 3387.82, , 
-2595.72, 1623.82, , 
1613.98, 1274.24, , 
-950.93, 3650.57, , 
837.23, 1727.41, , 
-2323.25, 5075.89, , 
1436.82, 2267.99, , 
-732.93, 3718.09, , 
1150.72, 648.92, , 
3656.21, 2712.10, , 
-889.27, 3238.83, , 
842.78, 3016.31, , 
478.30, 880.19, , 
1195.45, 902.41, , 
1517.37, 1835.41, , 
-1157.95, -1057.86, , 
-5148.52, 1194.60, , 
-3763.82, 3243.97, , 
-322.55, 36.79, , 
4971.13, 1122.16, , 
-465.60, 1088.67, , 
474.70, 1986.10, , 
475.60, 2731.92, , 
656.35, 1176.60, , 
-855.14, 1958.77, , 
1064.37, 3123.69, , 
-1712.90, 3465.39, , 
773.79, 1998.42, , 
514.31, 1186.82, , 
-279.95, 485.14, , 
220.52, 4108.56, , 
-999.61, 1590.66, , 
5087.16, 881.41, , 
796.49, 504.29, , 
2799.24, 1977.99, , 
-96.13, -777.55, , 
-460.75, 1621.75, , 
-608.34, 398.42, , 
154.73, 2763.86, , 
-2242.34, 651.58, , 
-1893.70, 65.08, , 
1410.28, 3286.38, , 
-1121.66, 1141.21, , 
1771.28, 1955.98, , 
-1935.43, -290.71, , 
-192.41, 2396.51, , 
288.81, 210.27, , 
1965.68, 3925.63, , 
1210.65, 3632.61, , 
205.91, 2019.58, , 
1502.53, 2467.14, , 
1493.31, 1638.00, , 
1151.85, 3077.29, , 
1590.49, -868.52, , 
1020.23, 881.02, , 
-4121.08, -63.64, , 
-1947.68, -238.50, , 
624.43, 2092.36, , 
3142.15, 1373.68, , 
-230.29, 1481.80, , 
2360.24, 1378.41, , 
1847.81, 1720.02, , 
-2911.85, 1847.70, , 
-2980.93, 656.85, , 
417.37, 1016.79, , 
1171.45, 2138.96, , 
505.02, 1720.75, , 
-916.23, 4859.40, , 
-1879.50, 1570.96, , 
1272.90, 3752.51, , 
-1731.29, 3828.41, , 
1039.79, 2424.49, , 
-1158.02, 3856.05, , 
-1539.61, 2061.80, , 
1141.97, 3707.98, , 
1498.46, 694.71, , 
500.06, 1979.20, , 
2266.86, 2309.67, , 
500.95, 1095.13, , 
-3865.05, 4348.34, , 
-925.21, -565.89, , 
-556.35, 2776.29, , 
-574.10, 1223.44, , 
-236.18, 3423.53, , 
1645.47, 1501.90, , 
1889.24, 1696.94, , 
808.96, 1697.13, , 
2903.89, 1710.66, , 
489.95, 2836.88, , 
35.52, 153.94, , 
2163.26, 3164.74, , 
564.60, 3682.13, , 
1770.84, 1827.05, , 
1721.19, 3095.60, , 
-3200.77, 2249.68, , 
123.47, 1310.37, , 
-1826.85, -1173.83, , 
-56.93, 1839.76, , 
-377.34, 551.58, , 
-2844.73, 4506.46, , 
810.61, 1047.03, , 
-1324.59, 2008.72, , 
-100.85, 3057.23, , 
1076.82, 3229.20, , 
479.18, 2546.95, , 
1707.29, 2719.64, , 
604.42, 1900.61, , 
-2001.07, 1625.27, , 
634.97, 564.50, , 
3585.19, -243.35, , 
-1687.13, 2686.67, , 
2380.24, 2309.98, , 
-1575.52, 2158.98, , 
1666.18, 828.89, , 
214.11, 3045.00, , 
-653.15, 2164.37, , 
-303.59, 606.20, , 
-1245.73, 1243.32, , 
304.96, 3689.69, , 
-86.53, 2471.73, , 
728.51, -608.92, , 
-2946.61, 4879.10, , 
3632.43, 4164.16, , 
128.93, 1179.15, , 
-96.00, 2777.65, , 
-2082.49, 1377.80, , 
1047.47, 3459.17, , 
-586.39, 1453.50, , 
10365.87, -33.73, , 
30781.07, 121.12, , 
24427.22, -1019.53, , 
18521.60, -1.29, , 
13833.85, -188.05, , 
12984.57, -195.80, , 
17510.62, 172.84, , 
24988.14, -287.78, , 
22221.96, -28.03, , 
17585.45, -650.76, , 
18892.68, -428.06, , 
6914.35, 98.73, , 
9512.07, -66.97, , 
7522.99, 370.16, , 
309.36, 91.76, , 
2793.49, 150.91, , 
-3298.50, 110.08, , 
4194.10, 1311.41, , 
-1457.73, 404.98, , 
-5241.98, 866.73, , 
-2509.73, -291.68, , 
-715.90, 693.59, , 
-1275.50, 170.14, , 
61.20, -298.17, , 
-4324.34, 325.78, , 
-2590.04, -50.22, , 
-2109.61, -454.98, , 
-763.70, -380.74, , 
-1186.75, 74.08, , 
1085.14, 318.75, , 
3370.64, 103.45, , 
-3579.32, -58.19, , 
-4795.56, 82.94, , 
-1807.99, -243.07, , 
-3231.42, -243.40, , 
-352.40, 365.15, , 
2605.94, 15.41, , 
-1028.38, -77.71, , 
-832.70, -196.11, , 
-789.33, -185.80, , 
-3374.62, -204.53, , 
-4466.56, 335.22, , 
-3218.00, -109.20, , 
-6273.09, -210.64, , 
-1766.48, -223.87, , 
-5938.84, 31.53, , 
922.64, -151.45, , 
-273.28, 834.99, , 
-3704.26, -885.88, , 
-651.70, 201.22, , 
-1755.07, 193.33, , 
-3631.24, 230.77, , 
-933.21, -49.91, , 
-2501.24, -346.58, , 
-3035.11, -70.91, , 
-4914.54, 479.74, , 
-2257.01, 227.89, , 
-2668.13, -312.89, , 
-2185.28, -155.20, , 
1976.79, -593.57, , 
-3065.26, -170.33, , 
-1160.56, 384.61, , 
-2744.89, -46.96, , 
-325.54, -884.45, , 
-316.30, 82.51, , 
-916.61, 208.10, , 
646.79, -435.47, , 
-1559.92, 191.60, , 
1428.69, -294.77, , 
-2039.81, 71.96, , 
-470.63, -289.64, , 
-1050.85, -141.35, , 
-2719.84, 285.35, , 
-2019.70, 340.16, , 
-1937.43, -443.83, , 
-2393.11, 559.95, , 
-4021.34, -502.00, , 
-1975.08, 497.51, , 
-2205.03, -327.25, , 
-215.04, -160.02, , 
-1880.13, 398.01, , 
-1296.24, 580.73, , 
-448.77, -449.17, , 
3010.20, -156.13, , 
1015.09, 109.34, , 
825.08, 821.54, , 
-2234.11, -10.95, , 
648.13, -610.20, , 
551.47, -374.64, , 
1434.56, -253.34, , 
-1237.95, 272.75, , 
1879.91, 186.72, , 
-1006.18, -555.14, , 
91.80, -314.73, , 
-2014.25, 608.46, , 
1822.65, 30.82, , 
40.95, -176.14, , 
-1750.58, -322.86, , 
-440.10, 87.03, , 
1446.35, 55.19, , 
993.82, -8.73, , 
1341.05, 416.71, , 
-429.06, 12.29, , 
-1294.43, -580.67, , 
-1065.12, -725.63, , 
-634.90, 24.97, , 
-137.42, -499.24, , 
-541.37, -4.43, , 
-1881.78, 256.00, , 
-182.85, 7.83, , 
405.60, -589.78, , 
1825.15, -111.71, , 
573.68, -713.36, , 
124.78, -42.10, , 
953.04, -1024.78, , 
245.26, 473.39, , 
-648.63, 899.86, , 
-923.31, -87.17, , 
-1102.55, -327.29, , 
244.96, 215.93, , 
-905.02, 840.84, , 
-1779.79, -153.46, , 
-1759.91, 678.91, , 
-933.47, 62.06, , 
1784.76, -18.27, , 
398.33, -423.90, , 
103.59, -111.16, , 
24.82, -239.15, , 
-58.99, -149.29, , 
323.94, 330.01, , 
534.15, 383.07, , 
-1232.72, 55.35, , 
-754.32, 203.39, , 
2406.70, 760.01, , 
219.14, 328.65, , 
-384.60, -298.34, , 
-428.83, 171.32, , 
-9.04, -280.71, , 
822.14, -51.79, , 
774.57, 256.09, , 
3423.22, -648.96, , 
1224.84, -320.85, , 
1074.87, 164.43, , 
-25.97, 131.71, , 
4223.49, 733.90, , 
-1697.47, 6.58, , 
1775.66, 258.00, , 
876.78, 262.37, , 
1953.55, 9.31, , 
636.75, -186.20, , 
-390.35, -135.62, , 
-54.70, -352.60, , 
-1006.61, -22.69, , 
454.27, -315.41, , 
-103.17, 642.82, , 
921.47, 284.32, , 
364.77, 39.93, , 
2994.50, 144.66, , 
-1072.33, 155.64, , 
-613.99, 134.86, , 
-1956.61, -279.19, , 
-2045.69, 304.65, , 
1673.09, 471.68, , 
252.54, -383.57, , 
-1009.70, -661.14, , 
864.59, 41.87, , 
-682.47, 394.00, , 
-463.87, -105.47, , 
792.61, 252.40, , 
357.69, 630.31, , 
-37.63, -461.23, , 
-1417.39, 38.45, , 
841.05, 326.86, , 
241.64, 392.49, , 
456.37, -316.83, , 
3797.96, 33.82, , 
785.28, -307.24, , 
-880.92, -388.17, , 
-601.37, 557.76, , 
-1581.23, 181.97, , 
-578.75, 151.38, , 
-900.12, -331.05, , 
-1828.55, -315.67, , 
590.82, -20.77, , 
-1119.20, 155.67, , 
992.02, 196.33, , 
1337.08, -317.20, , 
-907.12, 557.66, , 
-1137.66, -333.88, , 
599.87, -42.62, , 
-2171.37, 253.03, , 
-755.34, -345.55, , 
-1948.92, -545.21, , 
-710.20, -338.90, , 
405.25, -0.68, , 
-751.39, -915.14, , 
1620.08, -331.10, , 
-478.00, 85.87, , 
-1537.46, -86.01, , 
-356.37, -302.46, , 
590.01, -130.93, , 
1206.98, 98.42, , 
273.88, 235.88, , 
-31.71, -651.65, , 
1688.62, 639.27, , 
-592.78, -186.33, , 
3277.92, 46.62, , 
-2260.47, -304.89, , 
698.14, -177.98, , 
1590.69, -875.32, , 
-25.69, 554.31, , 
331.62, 1177.94, , 
-1882.88, 35.22, , 
-112.65, -396.33, , 
1557.88, -140.77, , 
1155.21, -424.29, , 
1092.84, 455.07, , 
673.44, -212.21, , 
276.21, 234.22, , 
-120.61, -137.17, , 
1160.44, -1.60, , 
-1824.02, -511.20, , 
-1679.20, -289.13, , 
-1455.37, -165.94, , 
999.23, -447.50, , 
309.40, -431.15, , 
-409.07, -369.48, , 
-420.95, -116.94, , 
-836.89, 1072.14, , 
722.31, -203.46, , 
118.03, 960.39, , 
-814.08, -27.99, , 
-315.27, 218.11, , 
-53.26, -256.50, , 
35.89, 237.41, , 
-680.79, 337.44, , 
-574.51, -583.36, , 
874.94, 217.80, , 
-1208.36, -578.04, , 
-272.89, -188.54, , 
295.92, -345.54, , 
-200.77, -227.20, , 
536.64, -76.15, , 
-114.22, 1001.83, , 
-1798.60, -417.15, , 
2318.56, 52.50, , 
-847.47, -119.91, , 
424.93, 453.94, , 
-2258.11, -147.68, , 
-120.12, -566.85, , 
-1315.79, 261.87, , 
-682.70, 105.48, , 
1321.11, -513.43, , 
1189.88, 218.08, , 
1707.08, 363.01, , 
4018.35, 55.47, , 
-2166.32, -247.50, , 
-205.42, 550.74, , 
268.27, -369.17, , 
511.97, -620.98, , 
-773.49, 150.81, , 
206.46, -150.70, , 
923.21, 333.92, , 
179.34, 1052.90, , 
541.09, -186.18, , 
2712.02, -79.24, , 
-1727.30, -390.14, , 
154.48, -66.22, , 
894.06, 148.70, , 
328.25, 265.28, , 
201.17, -889.30, , 
260.39, -487.58, , 
1394.39, -776.04, , 
