donor, acceptor, , 
-384.83, -326.35, , 
-1751.13, -539.58, , 
-4114.14, 220.53, , 
-2036.36, 1271.63, , 
-1711.48, 209.79, , 
-954.81, 1263.20, , 
-315.57, -1746.19, , 
-936.07, 748.59, , 
-1193.53, 1131.80, , 
-2651.53, -3137.22, , 
-1943.02, -1043.26, , 
72.15, -888.98, , 
453.10, 1840.02, , 
277.38, 3330.14, , 
-2682.25, -1080.12, , 
-2452.74, 204.06, , 
-89.47, 609.39, , 
-2959.01, -226.68, , 
-2258.28, -1140.44, , 
273.98, -1726.02, , 
1386.55, 110.67, , 
-855.22, -530.84, , 
2686.51, -1068.18, , 
281.06, 946.21, , 
1883.49, 765.23, , 
-2481.44, 1479.94, , 
696.58, 1038.63, , 
1034.76, 1059.04, , 
-556.38, 786.27, , 
1467.77, 1414.63, , 
2053.78, 756.78, , 
-469.28, -208.05, , 
-2147.37, -203.97, , 
656.88, -241.95, , 
486.27, -298.92, , 
-812.53, -965.67, , 
2138.72, 1523.20, , 
155.14, -1608.87, , 
-2094.24, -2497.87, , 
925.50, 1186.83, , 
-2392.31, 727.36, , 
-49.82, 318.24, , 
179.81, 261.15, , 
-14.40, 222.69, , 
1378.78, -569.37, , 
-1645.38, -4058.71, , 
-2375.92, 486.46, , 
396.21, 653.09, , 
267.66, 363.18, , 
-576.79, -963.89, , 
-3563.06, -1305.19, , 
-1901.86, 161.98, , 
3788.33, -1033.61, , 
-1007.02, 602.20, , 
2580.94, -1291.16, , 
1695.23, 231.04, , 
-47.74, 63.12, , 
-2930.54, -1918.05, , 
-1792.78, 27.20, , 
184.35, 1054.48, , 
-1568.64, -2959.94, , 
-3666.42, -159.88, , 
369.20, -62.37, , 
-456.06, 1187.99, , 
593.37, -677.19, , 
-759.31, 1265.45, , 
-3448.17, -2656.02, , 
-302.90, -1430.43, , 
-329.69, -1172.39, , 
1578.42, -666.92, , 
-1575.50, -186.62, , 
-1059.81, -575.72, , 
-1723.15, 651.49, , 
-1695.21, -1762.80, , 
-2190.31, -1077.91, , 
1282.81, 2268.53, , 
-2672.94, -1252.45, , 
2468.09, 537.44, , 
-490.34, 181.50, , 
380.48, -2466.61, , 
-1129.79, -337.24, , 
-3173.99, 310.17, , 
-1435.78, 1155.46, , 
-1428.85, 408.30, , 
1387.70, 1102.90, , 
-454.62, -2062.28, , 
-1691.57, -1357.66, , 
-561.83, -2174.76, , 
-2112.78, 55.95, , 
-1191.57, 502.42, , 
-1474.14, -1147.08, , 
-2874.79, 1293.22, , 
-320.40, -848.19, , 
-1671.97, -915.65, , 
552.62, -28.83, , 
1363.54, -2827.06, , 
-3717.12, 1000.65, , 
-2831.75, -187.15, , 
2357.01, 444.11, , 
1390.09, -840.83, , 
-921.76, 1866.21, , 
-3610.81, -129.70, , 
-1119.25, -1062.82, , 
2510.08, -1840.76, , 
335.54, -2344.41, , 
-859.60, -100.33, , 
1732.96, -23.42, , 
-2891.59, -462.86, , 
-403.97, 279.52, , 
438.71, -920.17, , 
999.27, 854.23, , 
-346.52, -845.96, , 
957.44, 577.65, , 
407.75, 3255.83, , 
-440.38, -1110.59, , 
543.04, -70.95, , 
218.76, 1248.31, , 
1123.13, 929.13, , 
-1681.96, -1190.31, , 
-1424.08, -645.69, , 
1037.81, -1134.52, , 
-2515.97, 249.05, , 
105.33, -141.05, , 
-1067.34, -1384.94, , 
783.51, 971.82, , 
123.73, -768.01, , 
-1330.09, -186.60, , 
-2365.70, -1061.28, , 
181.49, 714.99, , 
-2680.63, 93.47, , 
-2317.39, -1270.45, , 
-1198.10, 355.00, , 
-2878.28, 531.07, , 
1904.84, -80.61, , 
-454.62, 370.74, , 
-329.60, -543.30, , 
-542.48, -799.58, , 
-1448.98, -490.55, , 
20.56, 317.74, , 
-6.24, -579.94, , 
248.41, 266.72, , 
-822.51, 3243.60, , 
1885.20, -1712.09, , 
-2325.90, 725.09, , 
1302.51, -1348.84, , 
-2137.72, -263.04, , 
-940.90, 568.07, , 
133.58, -88.20, , 
-1066.47, 873.11, , 
-1499.55, -61.80, , 
-1617.44, -605.12, , 
682.67, 509.28, , 
252.08, 364.63, , 
4048.95, 209.41, , 
-1538.11, -769.53, , 
-2260.00, -2099.05, , 
1054.59, -226.00, , 
-1396.30, -785.41, , 
-1752.07, 512.66, , 
-2694.10, -675.51, , 
-2616.37, -761.20, , 
-1415.63, 1557.86, , 
-1406.07, 1230.38, , 
-3350.20, 1126.19, , 
-1993.86, -1177.27, , 
568.15, 50.28, , 
-1113.87, 813.13, , 
-2301.34, 1360.39, , 
-469.19, 3443.63, , 
-2655.02, -929.53, , 
-947.79, -796.79, , 
-2106.24, 2774.21, , 
-3499.95, -819.03, , 
-151.38, -1950.86, , 
-1869.39, 808.22, , 
435.45, 92.37, , 
3452.00, -1368.27, , 
-243.24, 953.25, , 
1437.66, -2028.87, , 
1128.09, -867.05, , 
-288.62, 577.51, , 
1143.52, -560.92, , 
-1369.80, 447.42, , 
769.02, 170.74, , 
2181.79, 312.37, , 
-223.23, -351.23, , 
-513.13, -1312.94, , 
1023.81, -1068.86, , 
-441.15, 217.23, , 
1546.60, -407.46, , 
488.91, -1019.72, , 
683.62, 3198.42, , 
-1344.74, -238.10, , 
-83.90, 3125.98, , 
-4318.34, 1146.41, , 
-1543.04, -2783.63, , 
791.55, 1077.89, , 
-2164.28, -669.79, , 
875.65, -413.31, , 
1986.86, 552.91, , 
868.33, -1119.90, , 
1719.39, 96.47, , 
2413.21, -2275.14, , 
-285.09, -874.65, , 
2706.83, -863.05, , 
1722.97, -1448.23, , 
-2605.56, -16.73, , 
-579.32, 1636.73, , 
747.63, -1449.54, , 
381.11, -805.32, , 
-2096.40, -305.47, , 
-141.22, -385.76, , 
-1073.83, -454.45, , 
161.86, -283.71, , 
3316.27, -688.71, , 
-858.49, -1.91, , 
-1377.27, 49.99, , 
-905.19, -1747.14, , 
-2699.71, -190.39, , 
-2369.58, 303.92, , 
-239.69, 1220.92, , 
-966.80, 1794.53, , 
663.33, -1622.43, , 
414.64, -122.97, , 
2738.13, -1119.95, , 
579.43, 182.65, , 
496.44, -1620.46, , 
-441.75, 1052.30, , 
-1480.76, 83.27, , 
-1270.33, -605.42, , 
407.27, -2028.69, , 
2047.41, -2434.76, , 
-1243.27, -220.33, , 
-316.59, -1234.13, , 
-2886.77, -116.59, , 
-892.81, 586.35, , 
-2529.68, 308.98, , 
-1570.53, -435.62, , 
-961.27, 1430.22, , 
-246.11, -127.66, , 
407.41, 199.77, , 
-742.14, 2637.53, , 
-1333.83, 1252.47, , 
-13.99, 913.37, , 
670.22, 116.29, , 
1176.03, -186.48, , 
4146.29, 926.95, , 
-871.17, 792.58, , 
-196.15, 562.14, , 
-935.06, 772.59, , 
1250.30, -1172.30, , 
-727.01, -235.53, , 
127.56, 152.28, , 
-81.88, 81.66, , 
-911.52, 572.48, , 
-3450.20, -377.76, , 
-123.48, 892.65, , 
559.43, -934.24, , 
-197.44, -88.92, , 
722.07, 335.76, , 
-3316.88, 540.07, , 
-701.59, 1536.78, , 
-3379.66, -659.60, , 
1457.06, -1398.68, , 
546.99, -20.15, , 
339.81, 485.34, , 
-966.90, -476.32, , 
1596.81, 153.48, , 
-2222.93, 1043.65, , 
-2301.30, 1557.54, , 
-40.40, -954.99, , 
2196.67, 1437.40, , 
-2149.86, -1207.52, , 
-776.07, 1404.37, , 
380.80, 831.81, , 
1691.91, -1019.16, , 
90.57, 1988.69, , 
65.85, 959.01, , 
-1469.72, -367.34, , 
-149.72, -1942.47, , 
634.86, 996.05, , 
1104.07, 621.18, , 
77.99, 558.08, , 
1895.77, 360.97, , 
2924.27, 749.89, , 
1518.45, -2238.45, , 
-586.87, 1724.62, , 
1678.11, -690.30, , 
-2375.64, 1348.39, , 
-145.25, -825.45, , 
-2297.66, -463.54, , 
-573.87, -332.18, , 
2000.32, -134.78, , 
-2564.14, -434.95, , 
1882.08, -795.22, , 
-1178.53, 1637.58, , 
-3696.29, -27.50, , 
-2490.66, -1145.22, , 
897.24, -622.68, , 
-2041.77, -1288.22, , 
323.92, 747.94, , 
-769.75, 1461.51, , 
-1767.39, 308.35, , 
-1230.28, -867.56, , 
673.89, 156.62, , 
1762.08, -665.97, , 
-1342.62, 959.40, , 
134.33, -1350.60, , 
-1301.10, 877.24, , 
-4214.80, -1020.74, , 
-281.93, -2533.06, , 
-1282.18, -477.60, , 
2024.78, 665.10, , 
-1348.22, -268.67, , 
-2293.93, 465.92, , 
-3053.99, 749.19, , 
1431.77, -2676.47, , 
130.56, -1076.43, , 
-2413.17, -2428.58, , 
-2817.52, 829.33, , 
2305.28, -1836.39, , 
847.07, -1434.45, , 
-1480.38, -1679.34, , 
1497.77, -1013.09, , 
1355.50, 2067.44, , 
-1642.63, 1569.05, , 
-442.21, -2534.04, , 
637.38, 544.01, , 
3.33, 660.00, , 
-592.87, -839.25, , 
2481.10, 1401.41, , 
-1292.27, 261.48, , 
1204.17, 2769.04, , 
1821.99, 143.33, , 
2867.51, 355.26, , 
-664.40, -676.08, , 
-466.84, 512.57, , 
3293.50, 1416.32, , 
542.53, -852.12, , 
630.46, -678.89, , 
1123.63, 361.66, , 
2138.33, -764.84, , 
227.97, 759.92, , 
-1178.67, -635.46, , 
1817.49, 964.11, , 
1877.06, -1346.54, , 
-27.42, -1587.04, , 
-25.59, -1582.93, , 
1541.96, 53.73, , 
1209.68, 1016.48, , 
-1418.05, -700.98, , 
-1510.71, -694.16, , 
458.18, 1584.07, , 
-899.44, -623.23, , 
-3090.42, -571.81, , 
-287.41, -2505.31, , 
-570.46, 1130.51, , 
-2089.85, -894.15, , 
2446.31, -636.15, , 
874.62, -1070.23, , 
-562.22, -352.62, , 
-291.05, -1592.10, , 
-1712.66, -1042.06, , 
-1773.15, -1262.82, , 
-1049.36, -1975.16, , 
-709.02, -1892.44, , 
575.84, 1631.69, , 
937.87, 3312.73, , 
112.10, -1127.49, , 
-1773.26, 848.74, , 
-871.78, -843.47, , 
-3257.94, 274.33, , 
173.41, 784.77, , 
3818.83, 582.94, , 
-808.93, -1187.54, , 
-1960.73, 86.42, , 
106.25, 586.87, , 
-249.68, -724.72, , 
-941.97, -819.81, , 
-292.82, -2066.42, , 
-89.60, 1871.54, , 
882.13, 1281.60, , 
818.04, -727.82, , 
2741.12, 699.11, , 
-2625.16, 2021.28, , 
255.22, -65.05, , 
683.69, 106.85, , 
1056.25, 814.54, , 
1156.27, -919.99, , 
388.62, 231.57, , 
-492.18, 103.64, , 
-1753.05, 23.36, , 
-1217.37, -783.61, , 
2912.77, -762.42, , 
848.70, -232.88, , 
-2525.18, 262.54, , 
-2056.98, -532.73, , 
1942.85, -396.49, , 
-3381.41, -2542.24, , 
-1342.29, -1587.33, , 
1481.86, -2077.16, , 
-424.08, 293.63, , 
-847.26, -1169.51, , 
-1431.30, 2415.01, , 
-954.69, 2483.75, , 
-2204.05, 601.26, , 
-1498.86, 898.82, , 
371.08, -567.52, , 
-1596.89, -1284.34, , 
-1496.82, -1731.01, , 
-1619.53, 609.33, , 
-654.14, 1109.71, , 
2437.35, 1254.54, , 
-1319.51, 2024.79, , 
-1537.13, 464.68, , 
773.21, -405.92, , 
-569.25, 850.53, , 
54.06, 1239.67, , 
1555.15, -558.11, , 
-1522.69, -341.65, , 
-1139.53, -431.90, , 
1508.41, 4355.79, , 
1452.49, 6635.36, , 
602.55, 538.06, , 
947.54, -118.92, , 
-66.70, -1004.80, , 
550.87, -64.54, , 
-1691.00, 342.06, , 
1166.82, -1387.51, , 
-549.92, -1.34, , 
-3611.82, -2377.23, , 
-2043.53, 113.58, , 
139.00, -1257.24, , 
384.27, -2653.85, , 
-2151.63, 444.49, , 
67.78, -419.14, , 
-150.30, -89.38, , 
-1894.43, 1193.42, , 
1289.67, -2939.26, , 
-2820.99, -1726.31, , 
499.45, 1695.93, , 
-431.31, 1012.42, , 
-1527.66, 745.37, , 
-1350.11, 303.77, , 
1362.88, -332.52, , 
-1010.73, 2118.85, , 
651.88, 1060.55, , 
-2635.28, 246.51, , 
707.69, 277.80, , 
2081.78, -765.00, , 
-1564.33, 1346.39, , 
2210.64, 1023.38, , 
699.66, -152.78, , 
-855.57, 447.77, , 
172.98, 2464.98, , 
-424.61, -1167.92, , 
-2130.19, -616.67, , 
1754.52, -2874.27, , 
2367.79, -535.93, , 
-2816.27, 2506.72, , 
133.34, 5795.68, , 
-979.65, 1130.33, , 
814.88, 1460.09, , 
-697.12, 687.07, , 
-2715.29, -155.52, , 
-1121.59, -18.96, , 
2283.12, 1326.94, , 
-951.89, 5668.94, , 
-2676.91, 1175.29, , 
1889.55, 2517.97, , 
-1234.30, 1419.24, , 
789.02, 1010.66, , 
1525.64, -216.27, , 
1591.70, 746.77, , 
-2826.73, 2782.74, , 
-2740.92, 101.22, , 
26.30, 1351.82, , 
-540.91, 914.14, , 
488.57, 3072.21, , 
-1918.49, -522.32, , 
-1677.99, 1759.24, , 
1431.36, 673.01, , 
-2073.80, -1556.87, , 
282.51, 2364.87, , 
1102.16, 877.51, , 
-331.45, 2967.98, , 
1063.31, 2045.19, , 
1568.28, 2038.61, , 
838.08, 4680.76, , 
-811.23, 2118.32, , 
4542.49, 1633.51, , 
-1403.66, 2994.97, , 
931.49, -348.86, , 
2767.29, -2509.11, , 
-1363.98, 5875.55, , 
-123.99, -1804.79, , 
-522.33, -1123.12, , 
-477.00, -1901.93, , 
1648.58, -1355.18, , 
32.46, -1453.09, , 
0.59, 1102.20, , 
2240.56, 244.50, , 
-295.02, -2006.77, , 
-1336.50, -792.84, , 
-3826.68, -1337.92, , 
749.61, -1127.32, , 
198.45, 408.28, , 
-444.80, -1016.94, , 
-1729.12, -3057.12, , 
-2225.29, -1217.09, , 
-1227.71, 15.19, , 
-149.66, 667.08, , 
-771.80, -4142.75, , 
-1281.02, -2101.11, , 
-696.89, -1263.05, , 
31.33, -1087.23, , 
2539.55, -474.90, , 
-1347.59, -3508.24, , 
-889.14, -114.99, , 
441.36, -1670.90, , 
-196.22, -2095.11, , 
331.87, -1135.02, , 
-222.44, -3956.67, , 
163.94, -2283.57, , 
-2157.23, -650.33, , 
831.13, -499.02, , 
-3602.68, -248.71, , 
-908.41, -4078.77, , 
-499.66, 1794.87, , 
-339.09, -1400.38, , 
-986.26, -1213.51, , 
-3375.36, -2132.37, , 
-3116.16, -1061.38, , 
1292.83, -2731.30, , 
148.05, -745.21, , 
292.52, -1414.12, , 
-775.32, -1284.77, , 
-1043.15, -332.33, , 
-2804.49, -1065.68, , 
1256.86, -1150.04, , 
-688.95, 54.65, , 
-707.65, -838.71, , 
164.17, -1575.83, , 
-533.03, -873.40, , 
2017.78, -553.82, , 
3344.81, -1541.78, , 
-2410.20, -667.32, , 
-158.15, -191.07, , 
1484.57, -683.07, , 
-201.69, -1641.20, , 
-1264.07, -999.37, , 
2122.64, -352.05, , 
293.96, -1201.95, , 
-2003.42, -1180.46, , 
-254.00, -1978.84, , 
2725.54, -726.26, , 
-553.72, -401.19, , 
810.72, 217.58, , 
2130.55, 471.15, , 
-1814.80, -1059.60, , 
-1095.95, -1865.08, , 
-722.78, -1029.24, , 
-1174.20, -94.28, , 
-1672.69, -1836.03, , 
580.31, -1908.81, , 
-1102.52, -1536.23, , 
364.42, -445.97, , 
-3431.16, -628.95, , 
-88.59, -398.89, , 
328.33, 404.64, , 
461.16, -438.84, , 
-511.47, -359.17, , 
-54.28, -310.60, , 
2738.97, -346.05, , 
-3450.53, -949.95, , 
-84.12, -74.00, , 
523.74, -890.78, , 
-491.16, -669.25, , 
-3624.13, -1390.17, , 
-1332.14, -679.46, , 
1249.17, -799.86, , 
2416.77, 1418.36, , 
-712.35, -865.38, , 
-1346.19, -2100.29, , 
-1432.11, -1955.62, , 
3219.24, 1386.24, , 
2143.23, -1453.46, , 
-1883.72, -1478.33, , 
-192.72, -986.92, , 
1045.79, -129.06, , 
-921.12, -2954.82, , 
365.81, 649.92, , 
688.08, 814.99, , 
164.92, 1183.59, , 
1485.86, -1457.74, , 
-2587.96, -820.93, , 
1612.84, -319.55, , 
-225.81, -232.89, , 
-1331.17, -2785.04, , 
2686.04, -504.78, , 
-2330.48, -1243.73, , 
-104.01, -1635.86, , 
-912.10, -1066.96, , 
-805.21, -747.21, , 
-900.56, -122.19, , 
1874.50, 902.16, , 
-1725.66, -3091.51, , 
1775.79, -348.88, , 
-926.30, -1429.94, , 
-2500.80, 869.80, , 
1047.33, -1599.40, , 
135.82, -1392.91, , 
-276.18, -521.62, , 
-477.72, -1914.55, , 
144.11, 1426.64, , 
1131.27, -978.26, , 
-593.71, -1634.45, , 
-2588.83, -1412.34, , 
-929.43, -450.83, , 
1099.54, -615.22, , 
-799.75, -1051.74, , 
-121.49, -1727.86, , 
-360.86, -1609.84, , 
-2323.15, -2212.29, , 
964.98, -1483.29, , 
1109.02, -2888.97, , 
220.04, -639.76, , 
1354.51, 749.18, , 
871.54, -1096.85, , 
800.70, -1296.55, , 
-394.49, -2563.72, , 
1075.21, -2419.85, , 
-3819.99, 882.21, , 
2815.54, -1780.24, , 
-352.60, -2301.52, , 
841.84, -2893.93, , 
451.26, -1134.62, , 
-543.79, -1209.38, , 
195.91, 388.78, , 
-2657.42, 1129.56, , 
-907.66, -1493.20, , 
1206.22, 3346.39, , 
-2100.10, 632.39, , 
2479.15, 2616.23, , 
-1810.55, -1783.86, , 
600.86, -925.18, , 
444.16, 243.42, , 
-1130.57, -824.88, , 
3456.86, 592.18, , 
2244.03, -544.30, , 
3782.90, 1853.72, , 
56.62, -1146.85, , 
-1691.01, -267.10, , 
1326.14, 1151.57, , 
351.36, -1755.89, , 
-1716.71, -666.15, , 
668.71, -737.47, , 
446.62, 1287.35, , 
218.92, -80.04, , 
-2240.91, 295.60, , 
-924.82, -283.81, , 
12726.24, 75.56, , 
8513.59, -247.81, , 
8656.80, 590.54, , 
9647.85, 98.13, , 
10794.14, -442.23, , 
-349.56, -2.98, , 
10724.54, -216.70, , 
5251.96, -792.29, , 
6341.77, 386.56, , 
5838.29, 547.84, , 
7323.75, 700.45, , 
8118.70, 839.84, , 
10760.13, 799.54, , 
14613.87, 466.29, , 
11107.23, 704.93, , 
16267.40, 510.47, , 
9465.10, -330.90, , 
12304.23, -452.21, , 
7700.96, 500.17, , 
10477.74, -59.07, , 
11405.91, 644.50, , 
9790.56, -85.05, , 
10522.72, -770.91, , 
11857.57, 275.61, , 
8856.29, 110.21, , 
8046.78, 464.10, , 
6396.10, 115.17, , 
-1180.56, 354.43, , 
-3032.16, -101.87, , 
671.60, -215.57, , 
1237.74, 90.20, , 
1289.84, -303.20, , 
1498.37, -594.56, , 
-899.89, -22.87, , 
-4606.28, 453.36, , 
-1609.34, 460.14, , 
-651.38, -403.59, , 
835.44, 349.58, , 
-3389.81, -70.89, , 
-1286.82, -324.87, , 
-6877.06, -20.90, , 
-8171.46, -155.64, , 
-4576.04, 395.39, , 
-6996.45, 296.47, , 
-1969.19, -395.24, , 
-5182.04, -285.44, , 
-6217.37, 141.32, , 
-6105.86, -131.24, , 
-5674.35, 271.95, , 
-4047.87, -856.84, , 
-3772.85, 243.48, , 
-3517.05, 1.65, , 
-5003.62, 26.85, , 
-413.98, 319.71, , 
-3297.35, -264.09, , 
-3145.95, 416.18, , 
-3251.38, 439.01, , 
-405.26, 574.35, , 
-4728.38, 208.59, , 
25.72, 82.03, , 
-3254.53, 113.95, , 
-1470.92, 49.99, , 
-4005.70, 1019.43, , 
-2995.66, 291.85, , 
-5621.16, 335.18, , 
-3913.42, -68.40, , 
-4598.12, -303.90, , 
-4354.36, 125.91, , 
-4635.45, -0.58, , 
-5907.24, -65.97, , 
-2676.32, 112.13, , 
-6429.42, -303.75, , 
-1370.77, 303.66, , 
-3737.41, 33.58, , 
-3708.22, 114.02, , 
-94.90, -142.79, , 
-377.10, 177.18, , 
-2564.89, 22.95, , 
-3819.33, -509.89, , 
348.15, -278.71, , 
-1936.88, -104.52, , 
-1713.00, -836.92, , 
-841.50, -103.46, , 
341.90, -331.60, , 
-1102.22, -362.44, , 
-1804.33, -135.08, , 
-1680.67, 158.55, , 
-3067.75, 229.24, , 
-2946.29, 309.53, , 
-118.65, -394.68, , 
695.84, 265.12, , 
-2742.78, 96.51, , 
-241.53, -425.00, , 
635.58, 1445.55, , 
-3093.56, -188.60, , 
-958.24, -649.15, , 
-335.42, -26.28, , 
-729.29, 0.94, , 
-3373.56, 175.43, , 
-5056.54, 30.55, , 
-2939.55, 107.47, , 
-1697.10, 42.72, , 
-1141.08, -504.33, , 
-1301.67, 270.69, , 
-3450.84, 882.75, , 
-328.76, -556.63, , 
-3464.00, 115.70, , 
-1661.15, -410.98, , 
1509.63, -266.79, , 
-810.10, 220.48, , 
-917.64, 988.69, , 
-3318.72, 604.30, , 
-1420.30, -218.81, , 
-2356.96, -183.71, , 
503.88, -509.79, , 
-526.58, 235.10, , 
-1861.88, 248.31, , 
-2775.51, -330.82, , 
-3147.32, -33.20, , 
-804.18, -336.57, , 
1084.32, 202.43, , 
-1256.85, 248.20, , 
-381.76, -794.29, , 
-1117.73, 581.50, , 
1180.25, 538.11, , 
-828.61, -335.65, , 
473.90, -602.80, , 
-241.52, -337.89, , 
545.00, 257.28, , 
-2030.85, -285.52, , 
-711.56, 463.61, , 
-2960.51, 81.53, , 
305.04, -224.20, , 
-722.49, -588.62, , 
1857.42, -1101.57, , 
603.22, -230.08, , 
1353.18, -100.05, , 
-1974.93, 172.25, , 
-1041.48, 356.23, , 
-64.70, 128.49, , 
-1840.76, -121.17, , 
-1404.90, 732.48, , 
2843.83, -293.45, , 
-107.03, -52.90, , 
-3289.19, 28.49, , 
-481.53, -525.53, , 
-1170.74, 346.07, , 
-1590.01, 548.35, , 
-155.45, 596.06, , 
-2662.41, -74.17, , 
-868.36, -2.53, , 
-1177.26, -192.42, , 
574.21, 521.50, , 
1363.99, 254.40, , 
484.16, 864.16, , 
-1408.97, -341.64, , 
-2031.49, -231.92, , 
-2405.59, 62.57, , 
-1909.98, 123.44, , 
-1981.07, 1084.32, , 
-425.27, -590.16, , 
-412.36, 1.47, , 
711.45, -662.69, , 
-230.04, -145.53, , 
738.59, 112.55, , 
-253.47, -72.87, , 
-614.98, 199.55, , 
115.50, 1182.75, , 
100.14, -26.13, , 
-1468.02, -136.75, , 
-228.64, 156.29, , 
-1118.96, -164.09, , 
-1192.55, 493.96, , 
-1586.46, 696.80, , 
130.84, -691.76, , 
-698.05, -46.56, , 
-246.92, 419.98, , 
296.35, -161.99, , 
-1440.83, -427.89, , 
1659.88, -254.82, , 
-2091.17, -258.08, , 
-1646.23, -774.23, , 
-514.36, -622.93, , 
-883.66, -548.24, , 
-1625.26, 446.64, , 
-2678.81, 405.83, , 
-452.99, -250.11, , 
-2088.56, -267.61, , 
-2878.73, -191.08, , 
-2142.75, 486.31, , 
-2404.88, -28.15, , 
-581.43, -235.92, , 
-449.67, 315.57, , 
1442.97, -924.01, , 
-1353.78, 86.57, , 
292.27, -644.35, , 
714.48, 618.95, , 
726.89, -848.18, , 
-398.62, -308.07, , 
1242.00, -328.15, , 
821.03, 809.70, , 
-2045.00, -772.66, , 
32.33, -128.99, , 
-254.46, -600.64, , 
1263.36, 1213.58, , 
-966.14, 428.09, , 
-996.41, 508.44, , 
-221.58, 79.72, , 
-2665.05, 215.21, , 
-462.20, 364.70, , 
-22.28, 31.37, , 
82.66, -445.68, , 
-890.39, -305.16, , 
-2256.72, 697.50, , 
-1472.36, -21.02, , 
91.22, -814.25, , 
-1933.67, -231.00, , 
-1241.85, 65.01, , 
-1407.40, -257.67, , 
-585.89, -592.79, , 
-1826.44, 981.54, , 
-837.07, -322.85, , 
-3811.12, -96.02, , 
-1327.08, -804.54, , 
-335.75, 140.26, , 
-64.82, -517.28, , 
-36.68, -276.79, , 
61.31, 294.72, , 
1216.68, -16.36, , 
40.76, 620.44, , 
-653.64, 258.58, , 
-1027.02, -635.33, , 
49.67, -386.09, , 
81.63, -353.72, , 
-1972.38, 297.67, , 
376.53, 74.02, , 
-2178.33, -100.94, , 
511.10, 613.47, , 
656.36, 606.61, , 
-915.51, 36.15, , 
1073.19, -103.65, , 
-781.46, 149.94, , 
-1252.18, -104.70, , 
1244.00, -125.32, , 
-1117.37, -377.57, , 
-1974.84, -353.14, , 
1350.48, -314.54, , 
-432.83, -721.25, , 
112.81, 285.86, , 
158.76, -170.73, , 
2343.06, 565.39, , 
-1190.15, -291.13, , 
123.39, 371.79, , 
-1331.46, -602.43, , 
-769.32, 142.99, , 
-1266.84, 60.43, , 
-1343.49, -207.46, , 
1800.58, 138.51, , 
654.76, -54.94, , 
1302.22, 327.43, , 
473.81, -615.88, , 
2088.86, 34.41, , 
-1408.55, -57.52, , 
704.58, -70.97, , 
-254.77, 219.18, , 
2068.28, 932.74, , 
-514.74, 382.32, , 
162.41, -545.03, , 
-1414.91, -244.57, , 
1114.33, 1195.56, , 
-1583.28, -345.12, , 
-1251.48, -760.82, , 
-470.95, -777.77, , 
-461.49, 536.99, , 
-606.18, 531.77, , 
-1765.54, -531.71, , 
-729.72, 54.86, , 
-2880.31, -15.33, , 
-165.47, -910.21, , 
-215.03, -487.12, , 
-1068.79, 74.96, , 
-406.11, -415.96, , 
