1062.32,1020.40,1159.56,925.65,828.62,1412.43,782.73,1107.29,901.64,1171.62,926.14,1058.83,900.02,1158.93,1114.99,1075.39,937.37,877.55,918.51,1237.03,1393.99,933.28,785.26,908.24,1231.45,933.39,1061.35,1106.12,1035.80,1145.90,1390.87,1009.61,739.59,1068.80,916.18,957.04,1287.75,402.30,1264.80,1065.37,1049.80,1014.48,820.57,1025.51,932.61,1003.67,1131.90,862.80,1267.30,880.85,928.22,1262.94,1028.85,1536.17,1026.09,647.03,879.33,610.35,764.64,1359.68,1041.39,893.21,994.15,763.48,708.58,1007.72,1099.73,824.43,773.28,989.99,944.76,641.57,755.85,1099.04,992.73,757.96,666.63,1097.36,1209.13,727.56,1295.11,1124.51,1015.52,1017.20,1212.55,1441.43,880.83,1225.53,871.71,1574.88,1159.46,949.42,841.05,1193.71,803.23,1006.60,978.08,689.92,1362.42,863.33
1349.86,987.79,874.04,1099.30,837.46,887.82,1225.83,1067.32,982.78,983.67,979.06,1014.14,1033.88,995.67,1325.53,1272.56,679.71,912.73,910.93,912.38,882.52,1046.20,1073.04,1302.92,875.50,1167.67,1340.17,704.78,933.39,908.08,1238.55,931.62,1159.33,992.47,984.81,872.98,927.52,946.73,524.62,1224.25,873.92,674.49,961.20,982.02,1071.16,646.74,1093.61,762.00,921.23,884.23,1191.75,1103.32,902.59,1146.29,1216.05,1034.05,898.65,1356.51,656.51,1307.73,814.92,955.43,1312.70,799.22,1065.67,852.28,1049.24,912.00,1031.23,1103.85,1534.67,1114.41,936.97,1243.43,1123.77,1142.49,858.77,1365.78,1205.19,773.84,1039.30,1362.84,1066.21,916.40,1164.83,1339.07,847.18,1011.36,1091.24,899.79,1219.37,886.94,1346.74,1124.64,709.74,971.85,859.20,905.19,648.39,1150.78
864.87,1080.35,748.04,1389.79,1081.76,1033.17,956.28,919.93,1034.07,866.57,930.42,907.73,1241.71,1019.08,1056.86,986.67,920.46,920.51,983.44,1048.92,1060.01,1060.30,1014.38,1105.36,720.20,1253.80,820.96,978.67,1120.07,615.55,1164.34,1145.66,1025.35,754.93,1041.25,1223.21,869.92,924.82,1016.38,731.13,988.32,1076.35,1090.00,1153.44,753.93,1061.83,1483.41,842.52,851.60,848.45,1026.03,862.58,1096.75,966.42,905.73,1032.86,1138.26,1093.74,972.90,1238.73,1405.77,1158.70,1084.44,1025.26,751.22,762.20,1560.39,1110.32,871.78,471.06,1026.90,1052.24,869.08,799.39,778.01,910.99,559.89,1107.16,1019.65,1007.03,801.62,1020.06,551.39,964.63,821.09,663.33,772.59,957.93,1173.00,802.86,1121.36,1068.84,1197.34,836.29,849.35,1164.09,1114.68,819.67,1110.08,850.17
1254.06,786.95,741.95,1254.90,1184.14,609.78,766.75,998.15,705.37,885.49,976.23,1124.83,918.29,1093.70,1229.91,1124.44,927.75,854.94,871.09,651.94,1175.88,663.02,889.22,1121.42,968.94,1102.18,1157.51,1112.83,939.82,733.64,1027.75,1111.01,1388.81,1163.25,1163.74,900.22,587.19,930.97,1360.62,1301.86,883.36,1016.77,1011.95,842.61,1166.06,1012.03,1203.37,878.46,411.44,1073.82,1094.24,1132.56,967.23,1098.95,1068.95,876.08,1332.01,1356.45,804.13,1150.40,767.87,776.36,1291.44,979.66,1149.04,886.81,1006.91,1123.73,770.77,1045.30,1030.42,923.11,1127.91,1160.04,1173.73,1262.12,580.53,1108.91,550.36,952.77,1571.59,1034.13,1112.86,1194.30,626.64,1104.03,822.26,1020.92,1251.99,654.37,1149.68,967.36,1019.21,987.34,948.61,975.14,1508.87,983.74,963.20,845.15
1083.59,1297.84,1044.91,1006.88,1043.24,1221.98,1332.65,912.98,1244.23,1138.57,1094.66,903.80,893.44,882.43,782.42,944.08,1106.92,828.49,1172.24,624.57,1038.58,486.04,1229.93,1147.84,651.03,1107.59,1117.17,822.94,1200.06,1392.40,990.60,977.54,1054.95,1398.31,824.20,1174.08,986.30,839.37,1176.28,868.26,1203.32,983.78,1042.94,833.73,821.89,993.10,743.67,1283.99,1091.10,1084.93,762.91,1123.04,972.15,958.00,1024.50,543.02,942.55,1602.75,1355.60,1192.58,964.78,735.22,884.23,963.44,862.43,1054.45,897.91,721.37,704.10,893.57,721.48,645.76,1028.95,962.96,1217.62,1266.88,1219.30,983.31,1059.97,760.54,1167.75,1112.02,1291.94,942.35,1137.45,1255.64,978.81,895.52,1026.54,1184.98,1313.76,1022.34,740.47,710.01,736.75,958.01,1136.05,1088.46,935.50,949.91
902.27,914.74,1311.78,841.56,598.81,833.97,1123.16,786.21,1000.16,1423.35,1395.67,1491.65,957.32,920.32,1233.34,856.68,1044.91,995.68,1168.35,1318.50,761.87,1006.37,1054.35,945.96,1015.86,1344.24,685.92,851.85,1076.39,775.93,1147.63,1101.47,1255.07,663.87,1128.50,1410.11,767.94,854.47,765.31,1069.42,1069.85,859.85,874.82,937.67,1056.12,1089.72,732.10,911.87,813.21,972.60,881.95,791.07,851.83,748.15,717.72,1142.00,798.80,1020.01,1260.44,1266.53,801.17,1042.11,1015.34,1154.87,1158.19,1093.33,1035.72,706.47,768.54,907.39,1326.77,1138.89,765.00,789.08,1121.95,1092.17,1022.12,1256.93,1030.18,1009.37,833.59,1007.18,683.54,914.89,1389.83,979.44,1067.23,656.71,930.27,1472.00,817.14,1280.83,1133.73,1098.88,1203.55,923.18,1045.59,905.38,850.15,896.38
1091.02,1331.13,945.94,1036.69,952.08,1578.34,1265.14,814.40,795.80,994.19,1189.74,1304.33,1042.87,807.85,1079.12,823.67,1028.55,781.19,783.71,598.07,1195.75,984.26,643.90,982.77,896.75,759.64,1133.36,992.86,1057.56,929.92,1275.78,830.07,846.43,811.17,589.48,1247.67,1131.93,727.93,1161.12,543.56,799.73,814.56,1196.01,1246.51,1005.56,954.48,1084.30,1237.53,739.44,1186.48,798.97,1278.20,895.69,1123.74,922.62,1098.80,817.04,917.48,1281.83,785.99,812.06,1088.67,1075.29,861.49,1050.96,911.47,1279.91,829.83,808.20,907.86,1233.46,1001.62,924.24,844.43,978.31,932.31,1378.39,1193.43,1043.97,1365.74,915.23,1267.53,1194.35,966.26,1043.20,712.38,656.82,781.88,727.74,1222.55,814.05,727.90,1221.07,872.64,712.85,532.54,956.08,1114.85,842.71,989.64
1203.11,824.59,953.72,900.38,846.78,860.30,901.11,1151.32,651.60,991.26,1053.26,728.21,913.41,892.83,1073.67,1151.43,1023.93,1131.61,1188.22,1284.24,537.22,1025.71,1351.88,1179.31,813.15,864.02,1029.33,920.82,957.56,1256.09,1034.35,580.63,878.14,1087.10,1106.65,872.60,1244.35,826.46,859.68,965.46,595.83,792.75,1217.79,731.40,973.92,851.13,928.19,803.14,1194.68,1024.60,1062.51,774.08,1022.69,955.49,775.59,839.71,1143.61,1291.88,934.85,1055.11,757.71,1108.43,1098.66,1054.09,682.72,1210.73,1186.10,1111.21,1370.01,1176.87,560.38,1249.59,1023.52,1202.29,959.77,802.74,1074.70,338.45,991.01,1237.58,735.03,564.60,986.52,967.47,1025.94,903.48,1093.25,936.86,1224.96,915.08,1040.73,1061.10,779.02,930.87,501.29,1108.44,1191.83,1020.48,1009.87,1066.05
1108.62,1250.28,708.53,919.29,1351.85,1015.53,1131.87,761.25,618.24,870.60,1139.83,924.07,1363.88,1157.77,1176.71,922.26,1016.43,1045.09,619.30,795.44,1082.88,1375.91,1094.37,1081.32,1046.69,909.82,872.98,964.28,811.21,616.22,1459.81,732.88,1362.80,998.62,928.17,643.76,741.95,937.74,726.90,863.33,1054.87,764.55,553.68,999.01,1312.16,843.15,1113.26,1101.43,877.06,1118.47,828.77,1445.79,904.92,861.44,1147.98,1289.39,1175.49,810.24,1056.15,875.98,1175.94,1204.51,913.50,1128.31,613.57,1451.27,884.74,943.95,1015.65,1166.39,893.95,768.13,935.55,1018.76,1221.71,1188.56,709.07,955.48,933.97,960.85,834.18,905.48,1192.17,1102.48,868.80,1178.20,910.65,705.58,1068.18,975.46,901.21,969.34,900.50,1145.98,1070.98,1056.44,894.24,839.32,1208.53,982.97
546.92,1035.85,662.35,1069.32,1226.79,1318.28,981.68,1094.47,992.60,846.60,976.43,945.92,1167.11,1263.55,1200.35,619.45,1007.50,829.25,1258.55,938.20,762.35,837.10,1157.84,1086.89,1320.83,856.03,1111.35,1116.90,1232.19,945.08,1130.56,1117.81,1173.80,950.43,1327.88,1322.63,883.37,923.81,780.10,1219.66,895.23,1351.26,950.87,1026.59,1141.83,888.77,1272.85,1239.73,1151.94,808.92,842.85,868.97,824.71,1255.79,974.48,849.48,748.22,1212.83,723.81,869.05,1231.26,1227.45,1035.40,1060.68,918.16,1042.58,1301.81,1205.02,970.29,832.97,895.22,1214.85,855.43,1144.47,1187.10,643.84,1060.60,1160.46,1214.12,917.03,1502.82,949.74,1130.84,1032.46,1151.46,1001.28,1006.62,1391.47,853.06,866.81,975.27,995.89,1131.48,1386.48,1005.93,868.70,1114.25,1137.88,835.77,862.28
869.17,891.90,1009.87,1152.08,845.74,904.22,810.22,673.52,1154.46,898.11,994.61,1089.22,1130.73,982.97,682.14,827.93,1072.50,1105.29,1148.06,847.23,1106.42,1103.67,1176.72,1127.11,870.54,1127.47,1134.07,921.53,1032.26,637.12,821.72,994.07,1317.43,1166.00,985.41,862.92,1180.33,840.03,1077.61,1007.51,1249.28,1091.16,1329.08,1443.03,827.88,498.86,1010.19,1221.89,881.03,917.13,889.55,1025.86,994.07,1221.06,888.80,968.22,776.31,830.67,1261.17,1374.92,577.35,625.63,902.48,1164.98,992.95,950.08,685.19,1158.10,1041.69,990.39,1195.61,753.33,601.45,877.25,965.74,1012.73,995.93,873.61,626.79,1128.84,867.63,808.91,909.68,1203.44,1019.42,972.85,1420.34,634.32,1056.33,810.49,798.36,984.47,1004.64,1125.59,1255.91,512.08,678.30,1138.52,846.96,617.09
1160.04,696.43,859.67,1128.56,950.43,947.82,776.59,1137.18,1114.14,984.69,934.46,733.99,809.37,1245.61,1114.36,1108.11,1159.79,896.62,679.75,985.40,848.57,860.81,1143.57,1143.69,631.98,1076.02,1174.57,1032.87,1239.71,1127.16,831.65,919.72,883.07,1134.56,704.29,1026.70,1252.31,1120.86,987.82,736.87,665.62,1002.90,1005.73,1327.78,936.59,1082.43,1094.17,887.53,1042.97,1044.52,746.64,1131.28,1258.73,1088.23,502.41,888.86,826.66,916.31,1046.46,1286.37,1299.00,867.99,926.29,1132.66,1102.17,792.51,1154.94,731.23,903.53,933.49,1128.07,1007.09,834.03,920.11,1353.50,1181.49,940.36,868.40,1261.18,1344.67,1034.85,913.97,954.88,922.00,1035.43,852.05,1143.21,1214.45,1202.95,1328.10,999.85,821.99,619.04,1019.48,916.62,1245.39,1406.76,1319.02,859.57,986.64
839.28,1094.21,594.94,1043.43,1104.69,1109.50,924.61,760.78,825.38,1119.65,730.60,777.35,1267.38,811.47,938.54,1079.14,1225.96,804.95,1028.03,1105.95,639.48,1175.85,889.73,942.17,1305.19,1109.13,1014.00,777.22,846.59,947.85,891.29,1215.74,985.45,945.22,1341.26,991.59,1156.72,901.98,1263.33,1332.81,1034.13,808.64,1166.94,637.09,1172.98,933.05,1122.36,1050.01,1300.61,1092.42,1023.91,1038.48,663.08,1157.86,877.53,1097.08,1140.73,1040.76,1543.83,986.69,1281.06,989.10,1178.47,973.07,1038.19,832.47,874.19,1305.77,920.61,784.61,843.12,970.59,1133.71,1051.40,837.20,995.00,912.15,1292.49,1021.65,747.96,1033.03,879.95,980.67,760.13,1044.05,667.58,1189.29,817.06,1087.23,1544.52,1327.38,1049.08,1091.96,804.84,1085.61,728.24,1210.11,709.25,862.12,776.46
1002.35,1286.10,952.01,817.91,803.95,1143.00,1350.67,729.03,1001.28,1026.97,986.12,823.58,1005.96,722.51,1438.88,994.58,993.42,1106.06,911.01,1287.61,1110.10,1207.89,930.92,1083.14,1038.02,886.06,974.89,722.97,1392.45,1305.51,1033.93,903.55,963.18,1059.32,1169.40,1212.52,940.17,1426.23,1228.76,752.12,1214.47,755.44,939.51,1239.12,767.22,1317.28,1158.71,1030.96,1195.14,1167.29,910.64,1005.89,814.68,806.33,1035.90,880.42,984.64,1304.58,1285.87,954.94,1132.18,984.95,1031.72,881.86,997.94,1077.03,1056.77,1219.20,1194.35,954.26,361.72,697.58,911.81,876.15,1234.08,816.65,1031.77,1239.92,800.89,982.56,962.41,1100.83,569.23,794.99,973.93,1208.75,1159.56,672.57,663.34,539.62,1004.03,736.79,791.37,857.98,1044.45,914.84,634.43,973.44,1161.41,1005.30
1051.04,1075.35,1150.70,1291.91,1111.14,944.79,848.35,1232.06,816.47,1113.36,1008.28,607.73,1019.67,1002.45,765.16,1504.94,1200.53,793.08,996.15,886.21,1127.17,1104.55,1159.36,419.36,1059.64,565.68,1014.78,1051.75,1287.43,998.93,820.24,439.86,783.26,1308.21,951.81,942.17,746.57,1126.68,1149.53,1120.55,863.79,1051.10,1176.04,769.94,936.35,1367.23,1175.61,1177.55,963.27,1089.14,1053.46,1187.47,1152.96,975.44,1409.06,1064.60,721.49,1254.38,874.11,999.88,1126.95,902.77,1043.92,1167.41,967.30,1195.59,867.23,994.74,645.24,1118.13,962.78,703.00,1110.76,642.12,1001.22,1085.71,962.88,1412.23,1031.08,1004.46,953.54,671.27,1159.96,1054.38,1233.70,1286.24,902.46,870.99,938.51,998.96,998.45,709.99,1003.53,868.28,994.21,1250.93,1208.23,1184.50,1230.37,916.17
714.84,850.38,1056.04,894.46,960.36,1112.98,828.66,831.70,850.43,1153.63,948.98,1014.23,840.62,525.24,1203.56,1158.94,879.88,773.05,908.98,945.33,1050.23,724.25,856.01,783.42,891.91,920.50,1221.45,684.55,1035.73,1185.53,1091.19,1113.56,1258.58,1208.25,804.61,1000.84,1206.43,1137.01,951.85,921.61,899.50,1003.27,1201.69,1288.48,1035.30,897.78,1104.61,851.27,954.73,1215.47,945.74,557.99,907.09,1194.80,1061.85,1119.29,949.41,777.67,1031.74,1037.17,792.06,473.04,989.02,1125.40,1171.65,833.40,1112.92,916.40,1012.05,886.09,1034.98,682.75,1264.78,897.84,1197.18,1072.11,1077.04,1110.62,783.09,1153.50,986.18,1357.09,814.54,840.51,1254.05,1133.77,752.39,945.75,858.37,1380.70,848.52,1046.12,1051.44,930.85,1045.92,1202.61,1220.03,757.11,813.31,1140.17
753.37,1235.47,861.22,1021.22,1063.72,1101.99,1334.64,1087.90,938.95,901.42,1324.06,913.39,785.72,1198.79,934.67,1330.76,840.44,1191.97,1003.13,908.55,942.42,1000.12,794.39,1128.98,576.61,1190.17,942.17,1172.22,805.95,1122.60,660.59,721.53,1084.11,719.20,857.80,1006.08,924.03,842.75,585.87,925.19,1297.86,1065.02,1118.19,996.23,930.38,983.55,1016.05,1123.01,963.39,1111.23,1418.54,1035.58,1271.78,900.22,1350.08,722.74,1023.61,782.86,1157.81,943.20,717.53,606.28,864.80,1268.80,858.13,1096.60,1093.66,1300.84,1235.75,887.47,1137.93,1205.56,884.74,999.57,1232.05,415.83,1200.17,1173.07,1038.22,964.76,779.69,1057.56,1066.33,1236.27,981.19,1079.18,1074.61,765.62,896.69,708.02,960.88,706.56,619.02,692.89,1119.55,1452.53,988.70,972.46,852.86,925.17
813.98,1015.47,579.23,641.71,987.71,757.59,1087.45,875.16,1107.52,719.23,1150.03,738.13,1064.52,1054.17,653.23,1026.60,1438.19,1086.53,756.98,1342.24,871.15,667.80,988.96,943.55,1079.73,1188.65,1172.77,1104.19,1323.36,612.31,1237.61,1113.44,1060.75,1058.82,1030.45,827.60,926.05,712.69,1305.66,1211.66,850.45,1298.11,991.64,930.15,1149.46,698.84,1199.24,1021.40,1230.26,1426.47,766.85,710.93,988.14,890.72,506.52,824.36,1190.78,962.23,972.36,876.79,842.32,930.64,994.43,948.70,890.18,1052.30,1023.66,1168.29,1112.16,817.47,878.06,1136.01,728.98,1196.92,925.72,1195.04,992.99,1366.18,1013.85,1311.20,1031.34,891.38,1028.96,1106.99,1177.70,1112.14,1406.82,880.13,894.34,1004.79,895.90,1113.48,976.31,953.61,966.96,939.96,803.92,890.45,867.37,896.89
1120.73,845.27,814.95,1338.27,982.13,903.46,1048.71,1073.10,1047.01,1210.10,1084.06,1021.28,1142.50,776.33,952.97,1172.80,815.05,1114.39,861.14,859.93,1202.73,499.31,793.83,815.07,953.67,1060.28,838.87,1086.52,1082.31,1089.57,1132.93,1273.92,1100.25,1505.17,792.12,524.76,1061.79,1203.22,976.51,849.01,1105.70,1122.68,821.37,1228.49,726.69,1237.58,779.89,1088.70,984.56,914.15,920.08,772.59,1014.67,856.96,1118.55,920.19,1156.36,1213.29,1450.42,905.56,1200.51,1117.82,1149.01,994.37,904.17,1289.54,896.29,1271.35,934.67,1014.87,776.57,1052.57,585.94,1167.65,1045.23,1098.79,1046.25,911.94,806.32,984.69,1059.56,1186.50,983.15,1250.46,944.51,1529.13,991.25,644.62,853.12,866.73,1012.72,1100.40,729.58,1038.06,834.28,699.93,1380.58,992.51,1231.31,1339.28
938.30,905.08,1046.04,1188.69,1063.39,960.13,1065.56,1010.40,1105.08,943.65,825.54,887.21,1137.50,843.56,961.66,965.09,950.16,1506.49,842.69,1197.08,1027.82,903.07,1017.37,874.54,1178.44,1216.18,785.86,820.17,1117.39,1057.89,722.26,1062.63,1499.67,626.74,783.53,1132.13,1049.60,1252.80,1070.55,1276.24,1068.79,1104.32,1097.27,957.21,777.85,1037.72,1034.08,1117.42,864.10,1473.63,796.52,937.55,865.07,1166.77,922.06,874.99,1004.99,842.61,838.43,1160.98,915.01,785.93,643.61,1121.68,1312.52,1004.64,774.61,1577.81,1301.59,947.44,1074.23,945.02,1031.03,942.06,806.72,1080.52,558.66,532.18,1159.58,755.79,1176.12,769.08,1148.60,936.49,1289.83,1175.89,1133.88,1047.94,800.30,1138.30,793.83,1288.75,1351.60,856.20,1016.20,805.93,998.49,889.12,935.77,822.04
753.50,839.62,1256.11,1169.65,809.38,1156.55,1240.38,1098.60,1075.30,1049.06,662.17,1076.48,1001.20,1136.11,1108.55,921.67,1529.38,932.95,1156.31,873.97,884.19,586.66,1103.30,994.99,1260.26,1011.85,1272.42,1166.69,1441.77,856.54,951.23,876.64,947.37,1315.90,889.64,963.94,832.08,916.39,1173.89,1028.17,1162.54,541.17,799.51,809.18,932.25,1068.00,1039.19,1048.82,1144.78,992.79,743.62,876.60,915.63,1066.35,1125.56,1088.75,1072.29,1026.49,1135.66,1205.03,766.88,1090.27,1151.80,939.31,1342.84,457.72,583.26,1099.71,941.94,1019.95,788.50,1200.06,1002.97,994.63,789.85,993.56,672.79,1175.81,1007.15,1010.99,1054.74,981.97,810.41,877.47,926.03,1136.51,713.04,1135.68,1074.10,726.73,1535.99,1022.92,1029.90,938.54,1219.65,847.95,821.13,1147.93,1054.47,1438.27
