donor, acceptor, , 
426.79, 1048.45, , 
660.49, 65.36, , 
2888.09, 662.81, , 
-2232.69, -1371.49, , 
132.92, -656.77, , 
-1042.23, 1592.70, , 
-183.98, 2169.90, , 
-1663.78, 1357.02, , 
-2717.73, -1692.19, , 
-2293.41, 638.53, , 
989.47, 1144.70, , 
-970.06, 214.12, , 
554.44, 313.57, , 
50.14, -607.49, , 
2161.88, 3052.67, , 
2185.87, 5823.72, , 
2734.68, 4942.44, , 
545.23, 3380.58, , 
-1945.90, 6706.64, , 
-2047.24, 4819.38, , 
308.00, 5029.84, , 
-1230.08, 5464.07, , 
-1209.17, 4620.12, , 
1364.74, 4699.92, , 
-1528.02, 2530.28, , 
1843.59, -1717.48, , 
1780.86, 352.29, , 
311.94, -979.30, , 
507.33, 223.68, , 
-1596.97, 864.18, , 
-1196.19, 1046.85, , 
318.47, 960.93, , 
7.85, -1280.34, , 
1755.92, 2516.08, , 
-2698.36, 8669.04, , 
2080.52, 5244.80, , 
1170.13, 5534.46, , 
779.19, 2698.46, , 
-727.26, 502.47, , 
-80.04, 564.15, , 
-1085.47, 555.81, , 
-2434.37, -604.44, , 
1907.26, -262.53, , 
1439.25, -501.74, , 
-1115.60, 2020.94, , 
1605.53, 2279.70, , 
963.72, -234.91, , 
665.50, 1612.85, , 
-179.65, 2513.83, , 
-1878.98, 4433.78, , 
1316.76, 246.12, , 
-2051.32, -241.32, , 
-2433.00, 2102.61, , 
-669.69, 175.23, , 
936.87, 4618.26, , 
478.30, 806.64, , 
565.89, -648.53, , 
-1019.63, 1897.29, , 
219.04, 1468.74, , 
-571.56, 398.25, , 
-2311.80, -206.90, , 
-2240.92, 952.56, , 
1030.60, 339.23, , 
-344.86, 1914.01, , 
468.09, 1017.86, , 
-277.12, 738.45, , 
-2079.96, -877.67, , 
188.08, 289.96, , 
-176.50, -32.01, , 
-312.53, 157.05, , 
-78.19, 1025.68, , 
-1434.47, 109.76, , 
472.04, -814.42, , 
-1809.15, 108.09, , 
152.67, 730.66, , 
-1388.43, 1482.65, , 
-273.24, 1427.93, , 
-2789.31, 1586.06, , 
-1180.35, -1658.21, , 
389.47, 984.41, , 
-1642.80, 1906.44, , 
734.63, -1379.97, , 
-828.25, 4236.56, , 
217.24, -371.60, , 
-2133.14, 25.44, , 
-381.71, 974.99, , 
1080.17, 1187.83, , 
838.45, 358.65, , 
-3.78, -541.85, , 
-806.05, -1441.75, , 
1912.45, -340.90, , 
-1157.02, -463.28, , 
-253.68, 390.04, , 
2088.83, -533.99, , 
-199.85, -2270.18, , 
953.81, -624.06, , 
2872.99, 385.90, , 
-205.87, -1430.86, , 
-295.91, -16.05, , 
1526.11, -1502.36, , 
2151.13, 2727.66, , 
-97.00, -1836.90, , 
-344.43, 172.65, , 
1940.62, -1874.77, , 
727.43, -817.37, , 
-198.10, -555.00, , 
1781.79, -3194.34, , 
-1018.74, 621.47, , 
877.89, 239.86, , 
-836.05, 209.33, , 
916.73, 2344.05, , 
1193.64, -972.28, , 
1939.16, -282.89, , 
6.73, 1121.03, , 
-2450.39, -558.44, , 
-783.52, 556.36, , 
-1711.55, 555.32, , 
1244.32, 726.39, , 
-430.96, -1616.62, , 
-1191.23, -77.83, , 
-923.85, 1280.97, , 
-437.24, -265.53, , 
621.83, -49.77, , 
-1741.14, 1327.54, , 
2026.12, 204.27, , 
2938.00, 173.11, , 
636.44, 692.64, , 
-492.18, -509.10, , 
-1566.07, 1333.97, , 
1343.85, 2187.27, , 
515.17, -1515.93, , 
-466.72, -1857.61, , 
-1564.02, 1649.36, , 
1492.53, -882.37, , 
816.14, -384.18, , 
996.86, 1561.85, , 
2221.87, -3909.05, , 
-234.30, -1125.45, , 
-322.98, 452.80, , 
-2420.69, -602.77, , 
-97.52, 1188.90, , 
-2427.11, -686.31, , 
-2090.63, -936.08, , 
-2242.35, 1210.52, , 
-956.64, -2124.61, , 
-4353.49, -210.73, , 
469.19, -389.49, , 
-258.05, 79.71, , 
965.35, 684.41, , 
-2983.13, 564.31, , 
22.48, 582.14, , 
531.26, 1010.27, , 
1163.14, 227.15, , 
-794.85, -2346.59, , 
1941.18, 279.45, , 
-1359.48, 1910.71, , 
1880.82, -146.05, , 
487.61, 594.99, , 
-669.72, 1955.97, , 
3421.72, -115.08, , 
1091.29, 288.53, , 
2779.25, -725.55, , 
219.49, -275.35, , 
-7.57, -1366.91, , 
522.32, -763.90, , 
370.71, -1126.91, , 
1047.11, -29.99, , 
-146.44, -157.35, , 
-146.70, -1534.84, , 
573.83, -54.64, , 
-1156.64, -807.75, , 
-8.10, -1109.13, , 
-1341.92, -1267.70, , 
-145.84, -1057.99, , 
1282.06, 538.69, , 
-1275.86, 1246.99, , 
2683.91, 173.32, , 
1115.43, 2219.96, , 
308.33, 1986.01, , 
-438.33, 1829.26, , 
-1628.13, -1970.19, , 
1936.55, 191.57, , 
-1036.27, 946.37, , 
252.97, 1611.43, , 
-2077.88, 988.17, , 
-2815.67, -1071.20, , 
769.62, -413.43, , 
-255.85, -2418.72, , 
-1128.73, 887.14, , 
653.31, 1956.25, , 
-1997.95, 676.15, , 
-1481.37, -505.27, , 
725.60, -1085.44, , 
1220.94, -1717.88, , 
1439.38, -1551.82, , 
-933.94, -349.25, , 
-139.30, 15.14, , 
1073.69, 1604.25, , 
1072.06, 246.19, , 
4029.38, 191.78, , 
-1162.78, 955.73, , 
939.30, -219.15, , 
604.62, -288.88, , 
1405.45, 2834.58, , 
1837.72, -221.01, , 
1057.09, 542.47, , 
1684.33, 1759.00, , 
-640.71, -1082.27, , 
10.49, -1017.33, , 
205.84, -2946.35, , 
867.77, 139.62, , 
-1582.78, -1911.24, , 
1162.72, -800.11, , 
-502.58, 1675.25, , 
351.08, -1915.11, , 
2557.69, -571.51, , 
1670.45, -274.02, , 
2967.76, -1609.57, , 
474.81, -1262.16, , 
-4142.43, -2022.26, , 
535.87, 532.60, , 
-33.91, -148.79, , 
-648.99, 1993.60, , 
1962.78, -1409.95, , 
-1873.68, -1292.17, , 
1109.31, 577.65, , 
-690.55, 202.02, , 
238.41, 461.67, , 
583.81, 323.97, , 
3091.53, -433.29, , 
-495.86, 1324.14, , 
-1419.19, -364.37, , 
696.63, 81.32, , 
-337.53, -1512.81, , 
-738.77, -11.88, , 
435.01, -1137.99, , 
-689.01, -740.73, , 
-2277.16, -1099.41, , 
-880.84, 161.12, , 
-1502.98, 765.38, , 
-1678.87, 1154.15, , 
-465.15, -870.37, , 
-1188.48, 217.06, , 
-716.05, -171.76, , 
-1797.48, -3045.07, , 
223.53, 165.89, , 
-3203.61, 29.70, , 
-1232.59, -1581.19, , 
-1944.27, 2060.89, , 
263.29, 204.59, , 
-1969.14, 389.69, , 
-1336.14, 772.11, , 
-922.50, 552.06, , 
-1379.96, -1107.48, , 
1124.17, 79.01, , 
577.15, -348.86, , 
-449.05, 1128.30, , 
203.92, -141.77, , 
228.65, 46.11, , 
2700.25, 1079.31, , 
-518.20, 578.58, , 
506.49, -1325.72, , 
-1100.96, -200.58, , 
2565.03, -1901.21, , 
-397.74, 422.62, , 
34.11, 3250.22, , 
-483.27, 848.24, , 
50.06, -2326.46, , 
214.93, 46.53, , 
1486.25, -83.55, , 
-2216.14, 227.68, , 
1989.14, -905.84, , 
2072.85, 1045.58, , 
3090.16, -572.37, , 
472.82, 37.04, , 
-2405.10, 1996.58, , 
-1953.31, -244.20, , 
1103.06, -742.43, , 
280.81, 489.25, , 
-1148.28, 357.14, , 
1417.89, -684.39, , 
-1478.06, 79.16, , 
-562.52, 1505.44, , 
218.58, 610.46, , 
448.18, -390.69, , 
-1962.38, -1806.20, , 
2650.08, -1747.93, , 
1217.48, -98.64, , 
-771.24, -651.30, , 
-2198.84, 2142.27, , 
459.42, 1552.94, , 
486.83, -1132.68, , 
1597.82, -630.76, , 
-1849.67, -559.05, , 
74.31, -683.47, , 
1505.03, -34.27, , 
-161.62, 31.77, , 
-356.73, 2313.39, , 
-1648.47, -1569.24, , 
-1380.17, 2078.36, , 
1791.56, 2309.15, , 
-1028.74, -394.34, , 
-675.90, -2414.71, , 
699.46, -1605.27, , 
-338.50, -765.09, , 
610.08, 315.08, , 
155.19, 91.11, , 
-490.53, 959.29, , 
-3552.26, 830.43, , 
-406.63, -1725.67, , 
-236.59, 640.73, , 
3189.42, 863.19, , 
-1341.89, 159.58, , 
-2728.16, 702.32, , 
1820.42, 107.91, , 
-184.44, -539.52, , 
427.45, 859.25, , 
-26.69, -1165.38, , 
-822.42, -1340.57, , 
-218.91, 1020.11, , 
-627.13, -1537.49, , 
-673.77, -860.39, , 
516.47, -499.86, , 
-771.24, 617.41, , 
1309.50, 496.43, , 
395.32, 1844.15, , 
-1705.99, -192.72, , 
-639.67, 2029.87, , 
-1416.05, -695.48, , 
-2074.67, -585.63, , 
-501.09, 100.78, , 
113.44, -1080.35, , 
-510.60, 445.25, , 
-1038.49, -507.21, , 
176.78, -159.84, , 
1140.55, -972.65, , 
-1488.21, -1678.93, , 
-2439.76, -463.25, , 
167.33, -1144.46, , 
1669.77, -197.68, , 
777.15, -291.61, , 
-138.00, 789.44, , 
-254.95, -423.41, , 
-2381.32, -355.03, , 
-2552.60, -492.65, , 
142.80, 1686.47, , 
-2623.97, -151.62, , 
2228.61, -303.58, , 
-437.78, -2238.70, , 
863.85, -541.70, , 
929.40, -444.78, , 
-441.28, -75.83, , 
3436.80, -83.53, , 
-2576.96, 480.21, , 
308.31, 782.86, , 
-1313.39, -1492.48, , 
2711.60, -643.65, , 
449.94, 895.83, , 
-606.05, -146.55, , 
2879.50, 1593.68, , 
-232.25, -675.75, , 
-1804.88, -972.21, , 
-243.56, 523.98, , 
566.25, 732.20, , 
-390.93, -423.00, , 
176.97, -1677.35, , 
-2613.24, -110.85, , 
1596.68, -2638.18, , 
358.00, -1179.50, , 
-57.55, 1913.26, , 
933.26, -397.49, , 
-851.20, 1127.46, , 
-787.71, 722.59, , 
-177.87, 447.14, , 
172.44, 935.42, , 
-173.50, 1244.27, , 
-2642.77, 473.15, , 
160.30, 1165.86, , 
333.38, -405.83, , 
-1932.38, 775.25, , 
327.23, 208.58, , 
931.88, 189.49, , 
3179.30, 2113.04, , 
-618.42, -291.24, , 
-2022.63, -653.53, , 
-1688.17, 449.19, , 
-122.48, -230.75, , 
1243.21, -2629.56, , 
-403.71, -506.80, , 
207.07, -551.64, , 
-178.15, 2129.65, , 
2146.02, -203.53, , 
-27.90, 2724.02, , 
-331.37, 1030.46, , 
600.02, -747.55, , 
1359.73, -9.25, , 
-1970.97, 1585.18, , 
3058.67, 734.30, , 
73.18, 519.43, , 
1714.05, -561.48, , 
-720.26, -239.86, , 
466.06, 611.71, , 
-572.38, 1071.10, , 
-168.07, 1436.18, , 
-1482.73, 875.90, , 
593.28, 1021.46, , 
191.79, -887.54, , 
-2485.03, 392.41, , 
1164.43, 712.13, , 
2818.58, -2181.05, , 
-269.81, -455.66, , 
-1595.72, 699.37, , 
-601.06, 1386.77, , 
-3125.27, 1018.35, , 
-1995.15, 86.50, , 
2834.54, -985.23, , 
2484.16, -22.54, , 
1836.37, 72.02, , 
1708.52, -1709.97, , 
-2057.35, -374.55, , 
-194.05, -1269.43, , 
2118.68, -774.79, , 
144.18, -1771.45, , 
1165.31, -1664.28, , 
-1017.71, 1319.42, , 
157.51, 1711.78, , 
1065.01, -24.03, , 
-154.16, -552.38, , 
-679.35, 391.19, , 
-537.12, -1005.57, , 
-1316.97, -236.38, , 
730.11, 1226.34, , 
-295.23, -1008.08, , 
557.66, 1050.38, , 
-221.95, -312.13, , 
-167.44, -1677.17, , 
227.79, -876.84, , 
1628.74, -359.94, , 
-541.59, -201.56, , 
-195.97, 376.31, , 
385.06, -1427.55, , 
-1526.98, 1335.57, , 
815.72, -124.59, , 
-524.96, 1791.74, , 
-615.75, 596.43, , 
1506.80, 1015.01, , 
900.92, 423.20, , 
1010.49, -661.60, , 
508.24, -993.83, , 
-297.43, 491.88, , 
-289.38, -1208.51, , 
-836.34, 656.55, , 
1691.11, 877.97, , 
-425.84, 1666.61, , 
-267.62, 382.97, , 
2263.57, 882.81, , 
607.93, 429.72, , 
954.11, -996.36, , 
1227.89, -948.90, , 
-687.81, 1413.30, , 
-144.28, 210.74, , 
285.17, 1552.09, , 
-966.90, 146.93, , 
-216.60, 1424.35, , 
-1049.90, 191.51, , 
203.72, 8.13, , 
447.81, 649.97, , 
791.37, 551.99, , 
3400.86, 501.10, , 
1335.26, 568.15, , 
-932.57, 81.00, , 
1986.03, 818.22, , 
-365.73, -1.49, , 
-441.55, 985.71, , 
-594.59, -221.89, , 
-742.83, -763.17, , 
-1070.22, 759.78, , 
1821.74, 2547.48, , 
1353.10, 212.88, , 
993.81, 643.94, , 
1895.31, -580.31, , 
892.27, 1619.62, , 
-927.38, 116.17, , 
-1033.74, -910.53, , 
-942.52, -60.62, , 
-698.26, -796.94, , 
897.40, -588.84, , 
1042.87, 2024.20, , 
-1000.47, -238.66, , 
871.86, -1902.71, , 
-3753.46, -13.84, , 
1541.73, -695.76, , 
625.37, 788.67, , 
-682.43, -446.20, , 
496.39, -280.08, , 
-2239.83, -950.92, , 
-219.69, 251.92, , 
1331.25, 645.05, , 
-304.98, 1058.75, , 
362.03, -1683.22, , 
-671.43, 114.61, , 
2058.71, -638.69, , 
-2512.99, -664.23, , 
-1121.36, -33.47, , 
-705.72, -1000.64, , 
-2677.58, -276.71, , 
681.31, -8.51, , 
-267.42, 1252.23, , 
1939.15, -8.47, , 
-2780.03, -129.08, , 
-509.45, 472.97, , 
-2377.48, -293.33, , 
1282.87, -146.67, , 
2094.35, -728.54, , 
1729.23, 567.19, , 
1396.47, 63.60, , 
-477.79, -388.48, , 
1968.16, -2002.81, , 
1706.93, 1043.88, , 
2463.70, 385.86, , 
1109.93, 1734.86, , 
3353.31, -486.23, , 
-3057.19, -510.38, , 
370.58, -66.92, , 
946.99, 199.57, , 
-296.25, -1285.74, , 
1921.24, 254.02, , 
-568.06, -689.06, , 
-1826.01, -1227.57, , 
201.71, -705.11, , 
-1034.86, 213.98, , 
-829.90, -1054.85, , 
-395.52, 818.68, , 
974.60, 1574.42, , 
472.33, -2064.76, , 
398.49, 2081.74, , 
2077.10, 245.61, , 
808.63, 539.73, , 
-440.50, -826.80, , 
-1628.73, -1442.06, , 
-1041.49, 1755.09, , 
385.86, -834.77, , 
2340.12, 2303.56, , 
-1588.39, 58.97, , 
-979.37, -118.36, , 
329.31, -999.62, , 
948.54, 647.46, , 
895.45, 564.14, , 
50.44, -862.12, , 
678.67, -506.99, , 
-411.36, 1361.99, , 
-619.16, -1352.49, , 
-3942.63, -896.37, , 
82.82, -1193.78, , 
-2213.31, -176.32, , 
-4113.65, -1082.05, , 
-505.71, 274.46, , 
-1815.14, -1782.80, , 
-645.99, 107.67, , 
-192.26, -1569.27, , 
-2627.01, 1718.96, , 
713.63, 306.03, , 
1293.35, -302.71, , 
-1112.36, 352.16, , 
-2173.93, -340.81, , 
1258.57, 1680.94, , 
1511.39, -563.43, , 
-1989.15, 399.32, , 
937.52, 126.29, , 
-839.58, 539.57, , 
-891.64, -5.73, , 
-1880.99, -570.63, , 
1659.90, 12.34, , 
-2198.56, 1296.79, , 
299.89, 354.92, , 
-2223.36, -320.49, , 
-96.78, -1334.01, , 
725.66, 770.56, , 
-1595.22, 450.71, , 
842.08, -342.85, , 
1440.68, 1375.13, , 
-2664.27, 1550.24, , 
-4500.90, -713.18, , 
31.06, -1406.48, , 
-1401.21, -1815.24, , 
1120.75, -413.69, , 
-158.80, 685.62, , 
1347.96, -309.62, , 
2118.09, 2117.13, , 
1225.17, -723.43, , 
1019.48, 106.35, , 
1901.48, -1178.16, , 
-640.96, 1596.70, , 
-283.33, -174.73, , 
-892.43, -548.06, , 
-174.55, 789.96, , 
-1543.13, -1653.35, , 
-2086.73, -596.20, , 
-661.18, 795.82, , 
-222.51, -1604.47, , 
492.64, 178.59, , 
2342.27, -165.37, , 
-1062.76, 1154.84, , 
-43.40, -739.68, , 
-661.11, 539.78, , 
-1674.25, 606.52, , 
2546.31, -134.27, , 
2403.17, 391.38, , 
746.47, -666.88, , 
-454.37, 808.53, , 
-2142.60, -1047.68, , 
1037.84, 1135.76, , 
-695.32, 238.53, , 
-349.38, 7.11, , 
1528.55, -453.08, , 
-1343.79, 412.09, , 
284.45, -1704.51, , 
157.63, 881.03, , 
618.14, 1036.01, , 
-2300.94, 208.57, , 
193.62, -918.74, , 
503.39, 103.79, , 
1435.75, 314.79, , 
-218.04, 48.18, , 
861.10, -1882.78, , 
1050.96, -269.25, , 
-305.01, 611.85, , 
-3102.48, -188.49, , 
1093.84, 1156.85, , 
1707.39, -349.99, , 
-365.37, -654.84, , 
-802.27, -850.67, , 
14.03, 769.88, , 
-2462.11, -252.99, , 
-161.97, -194.85, , 
-977.69, -545.92, , 
1738.84, -620.45, , 
2269.93, 756.55, , 
-565.55, 2328.94, , 
2014.76, -53.73, , 
-1619.85, -278.96, , 
551.78, -1244.85, , 
-1700.91, -2479.18, , 
295.57, 116.55, , 
362.79, -1483.23, , 
871.42, 1091.20, , 
4642.91, -316.26, , 
71.17, -1871.19, , 
-856.73, 209.68, , 
2322.82, -1248.70, , 
-423.32, 1680.98, , 
46.38, 51.26, , 
328.78, -1147.08, , 
-208.22, 644.48, , 
814.21, -1375.85, , 
-2314.32, -728.13, , 
2467.88, 730.61, , 
265.78, -885.00, , 
218.61, 469.59, , 
-1176.66, -272.35, , 
-1447.16, -1153.93, , 
-244.63, 254.56, , 
-1515.63, -1431.37, , 
22351.90, 574.00, , 
20629.53, -165.71, , 
29534.26, 105.91, , 
20829.04, -257.32, , 
24097.56, 309.59, , 
22741.67, -466.70, , 
25704.78, 122.97, , 
25033.96, 194.75, , 
22844.01, 764.47, , 
21397.83, -610.25, , 
23418.80, -319.61, , 
20633.23, -173.12, , 
21074.84, -346.23, , 
16518.58, -253.51, , 
25698.93, 327.33, , 
28392.02, -140.41, , 
28038.74, 564.57, , 
30142.44, 433.79, , 
26313.02, 599.77, , 
17044.55, 90.86, , 
19626.56, 528.71, , 
21625.63, 918.21, , 
13881.56, 30.22, , 
23216.59, -87.00, , 
18082.68, 544.93, , 
7420.57, -22.05, , 
13879.05, -229.01, , 
14992.62, 487.50, , 
8677.04, 130.87, , 
7601.43, 873.18, , 
3629.84, 269.52, , 
2597.65, 13.86, , 
1406.20, 63.00, , 
10008.58, 371.57, , 
4451.27, -210.08, , 
886.60, -547.24, , 
1593.15, -294.85, , 
6349.71, -51.84, , 
1568.35, 312.73, , 
2034.09, -347.79, , 
3505.44, 37.00, , 
6690.84, -59.98, , 
1835.15, 265.34, , 
4862.19, -140.97, , 
4809.99, 298.12, , 
845.73, -453.76, , 
5185.20, 72.85, , 
5542.90, 99.43, , 
5347.56, -64.30, , 
5006.81, -320.84, , 
9237.16, -370.36, , 
4581.86, 203.33, , 
1443.70, -622.21, , 
7272.29, -155.25, , 
3476.61, -395.47, , 
5355.92, -139.32, , 
5742.74, -459.97, , 
4870.80, -244.04, , 
6952.94, -251.71, , 
8311.18, 600.77, , 
-377.51, -765.14, , 
383.57, 452.43, , 
1241.45, 745.37, , 
451.20, 684.56, , 
-79.04, 457.99, , 
1111.98, -932.68, , 
-1303.09, -679.71, , 
-198.03, -708.59, , 
2163.12, 410.02, , 
-1895.09, -49.00, , 
722.25, -775.83, , 
761.56, 383.65, , 
-1070.45, 33.84, , 
228.40, 20.39, , 
-187.25, -798.98, , 
-635.27, -67.98, , 
208.81, -898.65, , 
53.90, 427.79, , 
2706.46, -443.88, , 
-158.20, -151.89, , 
2890.21, -465.62, , 
-56.04, -35.67, , 
-1459.00, 79.33, , 
1725.45, -4.04, , 
528.66, -496.70, , 
-2040.66, 714.82, , 
-132.65, -230.60, , 
-292.51, -541.08, , 
-1184.23, -405.80, , 
-758.85, -698.53, , 
-46.34, 455.67, , 
53.44, -350.87, , 
403.39, 1009.69, , 
-454.79, -492.56, , 
490.51, -613.83, , 
-1246.91, 487.53, , 
-856.80, -295.53, , 
708.52, -427.95, , 
100.91, 267.63, , 
-437.47, -63.71, , 
435.66, -92.86, , 
-1468.58, -235.21, , 
-1117.03, 122.83, , 
912.44, -263.08, , 
-137.90, -288.78, , 
-1670.65, -519.74, , 
-518.47, -585.34, , 
-1296.46, -349.73, , 
-1878.48, 125.86, , 
251.77, -449.39, , 
34.21, 304.20, , 
932.88, -964.71, , 
-331.78, -35.23, , 
-911.31, 505.14, , 
-391.30, -157.66, , 
-626.48, 3.52, , 
19.32, -12.33, , 
-1157.12, -758.76, , 
-1141.77, -81.37, , 
759.12, -178.01, , 
-228.48, 33.61, , 
1673.67, -380.52, , 
645.17, 1235.04, , 
361.69, 195.38, , 
-1118.16, -725.51, , 
143.40, -302.75, , 
-1788.36, -434.79, , 
-211.83, 253.92, , 
297.53, 25.28, , 
-983.89, -680.09, , 
264.18, -262.96, , 
-998.84, -94.36, , 
-1450.96, -219.68, , 
506.45, 285.85, , 
-2161.78, 450.25, , 
674.55, -241.15, , 
-1555.45, 260.49, , 
-227.44, -333.51, , 
455.88, 222.93, , 
-204.15, -237.35, , 
1736.80, 186.46, , 
-595.92, -256.04, , 
272.69, 443.96, , 
207.37, -677.74, , 
3403.52, 641.28, , 
-1186.72, -331.09, , 
-466.11, 235.67, , 
2189.14, 654.44, , 
458.70, 276.72, , 
-139.11, -113.90, , 
422.62, 117.29, , 
662.78, 540.18, , 
1409.28, -54.11, , 
4.89, 513.20, , 
-444.60, -34.53, , 
-275.10, 223.84, , 
-242.43, -38.01, , 
-978.46, -260.23, , 
425.92, 145.31, , 
-898.91, -231.21, , 
377.18, -482.85, , 
-678.92, -128.68, , 
-366.52, 214.19, , 
620.09, 920.25, , 
1865.92, -729.14, , 
-598.87, 268.92, , 
301.56, -301.77, , 
-1831.52, -358.20, , 
-165.20, -482.46, , 
-489.69, -207.41, , 
-504.37, -231.37, , 
212.83, -432.59, , 
1142.01, -28.40, , 
-868.26, -406.46, , 
-70.90, 445.38, , 
478.40, -413.33, , 
2440.47, 354.68, , 
-320.12, 954.37, , 
-1992.04, 600.18, , 
979.88, -186.56, , 
-248.69, 2.05, , 
710.10, -540.49, , 
1099.37, -596.54, , 
170.61, -246.08, , 
-594.42, -481.43, , 
-465.13, 130.83, , 
1554.02, -353.68, , 
-1152.82, 313.10, , 
1199.98, -893.11, , 
-397.73, 739.55, , 
514.21, -99.87, , 
1887.49, -265.07, , 
-1043.76, -257.82, , 
1989.16, 1039.19, , 
-2570.28, 310.18, , 
-379.84, 1323.03, , 
-2118.03, -411.27, , 
245.55, -656.75, , 
842.05, -194.82, , 
1083.04, 816.23, , 
340.52, -325.07, , 
1107.95, 376.51, , 
-41.84, -491.89, , 
-273.83, -356.95, , 
721.99, -403.54, , 
-554.38, 1087.81, , 
-877.28, -254.42, , 
785.83, 112.10, , 
-1339.62, 998.77, , 
999.80, 253.33, , 
885.59, -181.02, , 
-906.10, 56.50, , 
-596.85, -82.07, , 
602.64, -42.30, , 
115.64, 92.91, , 
1211.08, -15.89, , 
-659.97, 274.43, , 
459.82, 904.52, , 
824.75, 378.82, , 
-701.13, 524.66, , 
-366.91, 554.60, , 
351.97, -369.70, , 
-319.26, 697.58, , 
530.66, 157.96, , 
2471.47, -388.11, , 
105.37, 168.65, , 
-592.47, 17.50, , 
-1719.46, -631.83, , 
-45.83, 24.20, , 
-1199.80, -85.07, , 
1357.34, -311.57, , 
121.97, 774.14, , 
-1046.60, 132.13, , 
600.82, 80.70, , 
256.51, -365.90, , 
1506.31, -481.72, , 
-3169.11, -300.81, , 
-244.58, -644.71, , 
-1186.57, 258.48, , 
695.83, 318.15, , 
-704.87, 94.45, , 
-1092.05, -187.14, , 
1213.75, -5.99, , 
1340.14, 74.41, , 
-2214.54, 876.23, , 
600.66, 45.96, , 
223.29, 362.85, , 
465.11, 17.59, , 
120.38, -51.25, , 
270.38, 691.50, , 
-360.51, -244.38, , 
2005.05, 320.90, , 
-924.07, 31.38, , 
-2407.14, -766.39, , 
-754.64, 160.32, , 
-1006.13, -6.86, , 
-260.76, -178.20, , 
282.31, -22.21, , 
-1301.73, -571.45, , 
-997.37, 56.50, , 
-390.49, 178.73, , 
188.00, 98.73, , 
-703.80, 164.58, , 
297.25, -32.79, , 
1491.03, -392.18, , 
552.63, -170.25, , 
-526.71, -354.76, , 
-722.42, -458.07, , 
609.42, -146.68, , 
531.78, -695.94, , 
-1672.78, 595.57, , 
-416.65, -49.21, , 
1424.44, 414.75, , 
-1099.77, -472.59, , 
554.01, 73.71, , 
-953.09, -226.03, , 
-149.84, 98.01, , 
764.03, -609.22, , 
1637.60, 216.08, , 
84.74, 399.29, , 
-1598.36, 169.79, , 
-702.54, 116.40, , 
-1781.88, -281.30, , 
578.53, -334.25, , 
-1012.07, 739.52, , 
709.49, 113.04, , 
-1288.13, 665.67, , 
1252.18, 668.83, , 
-558.12, -855.44, , 
1267.33, 73.43, , 
-960.24, -51.70, , 
-977.81, 563.26, , 
-68.69, 667.14, , 
-752.99, -72.03, , 
-787.66, 224.03, , 
1172.85, -378.91, , 
-528.02, 505.97, , 
1725.49, 1000.06, , 
1506.48, -605.87, , 
298.81, 217.63, , 
332.18, 99.16, , 
-170.67, -778.74, , 
-258.36, 227.48, , 
630.31, -39.04, , 
