donor, acceptor, , 
1599.68, 2484.70, , 
126.32, 12.98, , 
2371.45, 174.96, , 
-1332.42, -2021.99, , 
-3608.79, 550.06, , 
4088.80, 932.92, , 
-2355.63, 733.09, , 
-726.80, 883.80, , 
-246.41, -30.46, , 
-495.02, 1996.91, , 
-727.72, 2293.02, , 
124.73, -236.65, , 
834.95, -659.70, , 
-1387.91, -596.74, , 
1683.74, 3427.97, , 
-453.84, 0.42, , 
4347.15, -373.62, , 
-1949.43, 1741.04, , 
2756.38, -870.66, , 
-1486.67, -1049.48, , 
1074.81, -1841.93, , 
1407.33, -6.76, , 
-1186.61, -1393.63, , 
336.64, -840.15, , 
1143.65, -739.42, , 
1044.12, 635.98, , 
3452.88, -159.89, , 
-1678.78, -1033.89, , 
-350.33, 252.78, , 
2392.25, 21.04, , 
-1283.06, -414.23, , 
-1267.08, -1072.69, , 
850.55, -267.75, , 
1851.65, 715.98, , 
1341.40, -1629.91, , 
-1284.59, 1939.10, , 
251.75, 435.48, , 
-3476.92, 535.21, , 
-990.32, -498.68, , 
-3288.44, -451.32, , 
-702.48, -455.16, , 
-2746.21, -597.16, , 
-884.34, 908.88, , 
954.16, -624.85, , 
-466.97, 941.18, , 
2253.99, -1661.60, , 
238.65, -640.84, , 
782.84, -257.69, , 
-951.56, -279.00, , 
-948.46, 1548.69, , 
1534.28, 1378.30, , 
-1951.71, -1211.95, , 
-709.32, 205.23, , 
455.54, 191.05, , 
-151.24, -58.34, , 
947.46, 2386.52, , 
1781.72, 235.35, , 
-947.21, 1038.91, , 
-872.45, -1542.39, , 
-1499.21, 1642.11, , 
43.30, -3568.48, , 
777.27, 1910.87, , 
3421.35, 2080.74, , 
708.73, -1634.00, , 
936.44, -270.98, , 
2216.75, -744.28, , 
162.93, 422.55, , 
119.33, -750.06, , 
1050.70, -52.95, , 
-721.79, -214.92, , 
-1075.79, 1581.63, , 
847.25, 1850.41, , 
-928.78, 851.02, , 
-2763.02, -231.30, , 
-319.61, 1308.64, , 
-3007.43, -1996.94, , 
2270.79, -216.48, , 
-647.63, 1130.22, , 
1015.35, -44.74, , 
473.53, 2554.20, , 
1321.80, 1033.19, , 
-3677.14, -35.22, , 
-339.18, 54.41, , 
-3111.63, -1068.33, , 
2089.81, 1735.78, , 
3.92, -1094.33, , 
665.53, 1468.81, , 
-490.73, 1003.18, , 
1686.96, 883.74, , 
2901.54, 1589.64, , 
-1359.77, 492.15, , 
-216.80, 1931.82, , 
410.33, -180.43, , 
-2586.34, 42.24, , 
1162.60, 456.58, , 
-1535.27, 399.70, , 
719.88, 2386.25, , 
-178.31, -461.53, , 
232.92, 943.06, , 
927.69, 1000.88, , 
483.43, -801.74, , 
122.55, 1045.76, , 
3000.37, 615.67, , 
3477.10, 1687.29, , 
695.75, 1533.47, , 
931.41, -557.13, , 
-214.34, -247.03, , 
859.62, 919.74, , 
-1228.88, 641.97, , 
-1217.69, 2169.15, , 
-46.06, -888.74, , 
3013.02, 789.50, , 
-1232.25, 52.99, , 
-1580.96, -925.44, , 
1710.53, 946.56, , 
-1063.55, 1045.15, , 
-872.06, -128.71, , 
658.85, 2019.38, , 
-726.66, 861.85, , 
-1767.88, 2074.95, , 
255.82, 1306.54, , 
371.73, -207.59, , 
-410.03, 1816.25, , 
1127.36, 1652.71, , 
144.35, 804.65, , 
-2143.49, 220.95, , 
-1650.48, 2329.25, , 
-1838.67, 1372.10, , 
1008.17, 1018.30, , 
-892.59, -495.23, , 
-1242.89, 1449.52, , 
257.41, -981.61, , 
-828.24, 959.69, , 
-1502.83, 1441.29, , 
-1123.44, 1505.28, , 
2822.15, 1266.53, , 
-931.86, -671.76, , 
677.62, 179.97, , 
-3414.38, -1195.64, , 
-4350.43, -216.91, , 
-1184.91, -3250.72, , 
-655.78, 4.18, , 
-3380.59, 573.29, , 
-1381.51, 544.95, , 
-4672.94, 591.56, , 
-1171.55, -566.87, , 
-1887.69, -1016.50, , 
1169.80, 2008.11, , 
1306.11, 2245.94, , 
229.25, 1233.57, , 
2817.00, 1215.03, , 
636.08, -706.37, , 
666.25, 42.45, , 
1550.30, -2734.61, , 
-89.46, 1004.27, , 
60.83, -1438.90, , 
-963.19, -1765.22, , 
-348.61, -1155.30, , 
-1110.08, -937.54, , 
-228.26, -92.09, , 
-2600.91, 1273.72, , 
1553.87, 112.91, , 
2138.55, -286.35, , 
3002.26, 1453.62, , 
1607.73, 1335.91, , 
2851.73, 507.08, , 
-217.08, 854.70, , 
-1623.70, 1220.71, , 
-2147.98, 855.41, , 
368.92, 823.23, , 
-412.73, -481.55, , 
1562.23, 533.04, , 
845.91, -553.22, , 
429.47, 1064.64, , 
-1640.11, -308.87, , 
1273.28, -643.42, , 
-1195.09, 3432.02, , 
-1787.50, 682.02, , 
-1408.98, 130.98, , 
-342.86, -359.31, , 
1687.07, 2321.66, , 
-2741.57, 959.46, , 
-2445.97, -781.19, , 
2845.80, -854.97, , 
2686.38, -893.02, , 
-1114.66, 1544.57, , 
-995.29, 811.26, , 
184.93, 1166.80, , 
-1799.70, 2810.25, , 
-1662.52, 1884.00, , 
58.53, 1450.18, , 
107.86, 1106.09, , 
528.19, 1032.54, , 
-2164.04, -724.30, , 
-970.66, 1184.41, , 
-2986.38, 833.80, , 
140.65, 1845.85, , 
-1844.63, -1071.98, , 
-1294.68, 530.15, , 
-2964.89, 1491.59, , 
-3265.11, 1707.41, , 
2435.13, 998.47, , 
466.60, -1416.25, , 
316.40, 756.05, , 
-1905.05, -289.17, , 
-1122.57, -2309.93, , 
19.30, -1516.35, , 
-305.57, 630.20, , 
-772.40, 611.15, , 
1726.87, 223.32, , 
1250.30, -1099.88, , 
-2167.04, -626.54, , 
-619.45, -1370.69, , 
1611.40, -1423.32, , 
2272.85, 2047.36, , 
879.32, 2264.92, , 
-3401.60, -408.98, , 
-1984.16, -213.57, , 
212.83, 1098.81, , 
1264.59, 851.32, , 
815.12, -428.48, , 
1234.33, -241.37, , 
-2917.58, 722.54, , 
2213.55, -1504.94, , 
-385.30, 1450.65, , 
-572.39, 139.59, , 
-2085.38, 2821.68, , 
1412.44, 2058.17, , 
-2593.02, -817.24, , 
-1528.00, 1389.14, , 
769.03, 783.71, , 
-332.16, -152.42, , 
-1021.36, 627.11, , 
1663.32, 147.36, , 
-2669.82, -399.97, , 
897.02, 786.38, , 
391.37, 291.30, , 
2165.17, 354.16, , 
2030.34, 72.70, , 
-2019.24, -2035.79, , 
-36.40, -1267.57, , 
2871.32, 1059.74, , 
-182.46, 124.70, , 
465.87, -1120.24, , 
-3985.26, -833.01, , 
-1774.54, 1566.68, , 
-3440.69, -283.44, , 
616.61, -506.82, , 
-157.58, 1366.75, , 
-981.49, -1460.55, , 
-1344.77, 648.49, , 
-1162.72, 2914.02, , 
-1379.81, 1034.23, , 
-180.08, -591.39, , 
699.34, 422.56, , 
-1855.16, 160.58, , 
-291.02, 418.05, , 
-1.63, 198.91, , 
19.99, 356.26, , 
499.94, -190.59, , 
-13.06, 964.73, , 
45.54, 1208.29, , 
2651.99, 348.50, , 
-637.88, -367.33, , 
-2882.30, 66.58, , 
1566.21, -705.76, , 
-32.32, -679.06, , 
-2050.68, -2325.36, , 
-1066.16, 938.06, , 
-396.99, -2217.44, , 
2366.88, 1467.17, , 
1370.57, 5.97, , 
1127.79, 209.94, , 
601.66, 2295.16, , 
1116.80, 502.56, , 
606.11, -1337.48, , 
577.07, -1177.53, , 
1733.78, -728.44, , 
-3656.24, 536.15, , 
-829.71, -1148.72, , 
-112.28, -680.66, , 
-725.74, -259.23, , 
20.22, -948.73, , 
-258.64, -2040.17, , 
99.12, 1044.96, , 
2242.98, -1552.70, , 
-1431.77, 717.27, , 
-1046.39, 776.19, , 
547.19, 919.94, , 
2642.62, 3215.66, , 
463.97, 182.29, , 
-1535.76, 130.60, , 
934.34, -693.96, , 
-1415.04, 141.94, , 
-1258.96, 1224.98, , 
-960.49, 205.58, , 
-1773.59, 427.75, , 
3908.73, 1902.63, , 
304.77, -1232.07, , 
1103.26, -449.06, , 
2220.79, 990.23, , 
955.94, 1126.71, , 
1277.39, -972.77, , 
814.69, 1724.89, , 
-937.71, 371.06, , 
-2400.75, 2174.06, , 
3408.30, -303.59, , 
524.39, -1966.28, , 
1307.84, -287.17, , 
485.60, -573.11, , 
1855.71, -366.62, , 
1889.15, -771.04, , 
1010.15, 4181.17, , 
-1190.45, -465.66, , 
445.60, 2044.92, , 
568.74, -135.67, , 
-991.85, -274.15, , 
-509.70, 1229.73, , 
-401.59, -488.59, , 
-1333.67, 519.97, , 
1160.78, 2543.72, , 
1057.21, 1134.99, , 
-506.24, -86.30, , 
1100.69, 603.43, , 
340.99, 1304.11, , 
2788.69, -2491.22, , 
436.51, 562.40, , 
152.96, -185.14, , 
-684.00, 504.80, , 
2323.93, 345.13, , 
-505.24, 1347.35, , 
751.19, -340.69, , 
-395.79, -1390.32, , 
643.88, -627.79, , 
-1225.05, -687.58, , 
1022.01, 1178.20, , 
-646.30, 1929.87, , 
1364.82, 2256.80, , 
-3365.14, -1430.48, , 
1788.35, 860.77, , 
597.94, 1280.27, , 
1663.03, -1009.26, , 
-454.22, 1191.89, , 
-908.74, -1655.21, , 
1236.66, -63.19, , 
-443.11, -806.51, , 
-389.18, 580.58, , 
-1506.39, 705.87, , 
400.37, -1794.78, , 
-682.68, -866.95, , 
1900.45, 430.29, , 
-554.41, 539.62, , 
1088.11, 482.91, , 
1751.61, -1439.74, , 
3421.61, 373.62, , 
623.82, -607.14, , 
307.89, 2330.34, , 
573.82, -1018.03, , 
1565.41, -1032.94, , 
-625.70, -344.46, , 
-2049.22, 528.68, , 
399.65, 1395.31, , 
-2573.21, -2726.49, , 
-1526.73, 1016.38, , 
1250.45, 413.84, , 
329.68, 2242.30, , 
-670.99, -2797.78, , 
1723.10, -494.88, , 
788.15, 1067.09, , 
-2232.91, 842.66, , 
1111.35, -1450.23, , 
2626.00, 3058.67, , 
-354.31, 992.23, , 
1024.59, 1803.76, , 
-901.09, 2748.17, , 
-3213.31, 2669.74, , 
83.90, 416.69, , 
1034.12, 473.65, , 
508.08, 3401.30, , 
932.80, 1820.97, , 
-1876.22, 1932.58, , 
-1081.10, -1078.45, , 
387.54, 2261.32, , 
1107.59, 946.20, , 
34.03, 713.73, , 
-2612.40, 2069.64, , 
-3987.59, 1319.00, , 
-446.57, 866.84, , 
-203.63, 1769.74, , 
528.19, 2915.67, , 
2076.57, 3652.20, , 
-1565.66, 2090.80, , 
-416.75, 310.75, , 
-461.81, 251.55, , 
275.72, 680.96, , 
1634.70, 1220.82, , 
-527.09, 2008.26, , 
-251.24, 956.14, , 
-4369.31, 1242.40, , 
2880.34, 66.81, , 
1265.70, 299.53, , 
-116.86, 2073.83, , 
1451.51, -1848.95, , 
1974.16, -161.38, , 
184.31, 437.70, , 
208.45, 313.15, , 
3126.22, 1031.56, , 
824.83, 2801.04, , 
-130.15, 568.22, , 
-777.62, 158.39, , 
2360.92, 2311.41, , 
1976.81, -2025.21, , 
3998.03, 251.35, , 
1078.22, -1281.40, , 
702.07, 1719.65, , 
2451.78, 401.80, , 
675.66, 1192.69, , 
-1716.30, 870.58, , 
-1823.13, 1441.62, , 
648.84, -277.32, , 
1375.39, -37.77, , 
-1091.76, 809.85, , 
1654.02, 3304.28, , 
-1816.36, 536.76, , 
617.34, -1020.83, , 
-455.80, 2297.84, , 
3450.43, 2681.17, , 
52.07, 210.58, , 
-833.26, 1562.26, , 
-423.59, 179.79, , 
3658.02, 321.38, , 
552.60, -880.52, , 
-946.02, 1104.84, , 
810.34, 1425.52, , 
-874.50, 3668.94, , 
618.00, 1025.21, , 
336.03, 1235.56, , 
-1108.98, -1223.03, , 
564.72, 304.46, , 
-1590.72, 2158.59, , 
-1727.02, 928.09, , 
567.33, -479.48, , 
2432.92, 24.52, , 
1789.79, 1978.01, , 
1028.69, -933.43, , 
1386.22, 1645.34, , 
3821.82, 490.64, , 
-347.50, 60.12, , 
263.15, 92.07, , 
-1229.79, 1218.34, , 
583.41, 812.70, , 
-1549.34, 404.37, , 
-12.48, 3784.69, , 
1138.99, 811.83, , 
1104.06, 2334.64, , 
1093.23, -832.11, , 
997.36, -900.32, , 
-305.40, 293.91, , 
-2407.43, 685.28, , 
1836.65, 2402.52, , 
-3270.29, 2618.99, , 
763.18, 1584.06, , 
-2360.02, 1302.17, , 
-2214.04, 460.62, , 
-238.80, -1201.58, , 
501.61, 846.77, , 
1766.88, 2590.76, , 
249.28, -1340.57, , 
392.66, 3199.63, , 
1317.13, -808.17, , 
-2396.17, -976.11, , 
1844.12, 927.56, , 
-3670.38, -1228.02, , 
-1472.28, 30.58, , 
-253.91, 244.40, , 
3268.34, 4304.42, , 
67.19, 2273.56, , 
255.46, 1695.99, , 
2184.46, 3400.76, , 
-3189.64, 301.95, , 
4390.34, -599.41, , 
343.26, 1489.28, , 
1058.95, 3004.97, , 
-753.81, -638.31, , 
1531.18, 2039.82, , 
2532.67, 1528.35, , 
-177.19, 2298.33, , 
-608.19, 3512.71, , 
346.39, 1928.13, , 
1216.13, 1313.16, , 
-1461.59, 3064.51, , 
-3557.51, -1114.21, , 
1667.33, 2822.56, , 
-1153.45, 1258.19, , 
2862.60, 2587.64, , 
2386.94, 2064.36, , 
1334.40, 1634.48, , 
1870.79, 3126.91, , 
185.62, 2256.96, , 
-1112.63, -532.92, , 
199.07, 3426.85, , 
-1571.79, 2481.80, , 
-244.50, 895.57, , 
-315.52, 255.34, , 
953.64, 1982.41, , 
1797.46, 1707.57, , 
-3099.81, 1285.32, , 
1261.85, 3530.28, , 
2635.59, 378.11, , 
1368.67, -1069.10, , 
2514.38, 654.33, , 
3559.54, 904.64, , 
1128.84, 2145.46, , 
89.83, 1189.64, , 
1789.42, -1567.95, , 
-367.15, -364.29, , 
-11.74, 1265.30, , 
3126.30, 2686.70, , 
1037.51, 2485.21, , 
1137.00, -503.76, , 
3089.57, 520.09, , 
3007.50, 1023.28, , 
908.29, -598.66, , 
3134.06, 1007.27, , 
2513.79, 3107.62, , 
399.93, 1647.34, , 
-1184.34, 1480.42, , 
2716.95, 505.60, , 
-2053.45, 2017.77, , 
-2147.22, -1196.84, , 
-1153.86, 761.20, , 
825.49, -90.94, , 
-2362.47, -366.07, , 
-169.84, 580.04, , 
2528.89, -260.16, , 
169.86, -461.04, , 
34.09, 2287.38, , 
803.46, 1714.50, , 
-10.85, -476.61, , 
1786.32, 1360.79, , 
2093.77, 350.82, , 
4019.78, 1274.00, , 
1015.13, 1855.00, , 
-1720.80, -558.89, , 
614.53, 1478.45, , 
1542.69, -1085.44, , 
1302.10, 1329.97, , 
892.30, 390.10, , 
1677.82, 1922.26, , 
-2385.93, 3478.71, , 
442.03, 3367.38, , 
-471.45, 2778.11, , 
1292.20, 828.57, , 
-2478.47, 737.09, , 
-3238.16, 205.64, , 
-2266.46, 453.74, , 
-312.45, -384.20, , 
-1418.99, -483.01, , 
248.04, 1671.94, , 
-1162.42, 2357.92, , 
-122.23, 538.67, , 
238.01, -1667.35, , 
1196.63, 1413.77, , 
112.90, -1850.89, , 
-1556.78, 616.19, , 
-3791.98, -435.62, , 
-740.94, 2168.50, , 
2370.99, -1897.93, , 
-1081.13, 140.02, , 
-1392.46, 765.34, , 
2213.68, 2956.07, , 
866.62, 1888.44, , 
1177.53, -850.58, , 
-2256.87, 1641.79, , 
57.40, 2950.16, , 
375.55, 111.74, , 
2220.48, 663.14, , 
432.80, -1774.92, , 
2672.53, 998.91, , 
1441.84, 1614.23, , 
-2462.87, 1107.58, , 
-1727.46, 1783.77, , 
-2700.69, 2614.74, , 
-722.24, -474.03, , 
1971.24, 2853.00, , 
-762.58, 3184.46, , 
2814.57, -649.36, , 
36.03, -202.27, , 
-931.11, 848.36, , 
-1346.08, -735.03, , 
-602.09, 1713.85, , 
2339.14, 972.18, , 
-454.77, 1833.06, , 
-2322.53, 3334.73, , 
413.24, 871.05, , 
-2337.27, 1388.25, , 
-131.18, 966.91, , 
30.76, 1298.11, , 
957.75, 1542.19, , 
-958.60, 985.38, , 
-903.17, 3298.09, , 
1199.65, 1269.78, , 
111.77, 2934.18, , 
638.36, 77.80, , 
-839.15, -725.85, , 
1217.65, -122.63, , 
948.96, 2525.49, , 
-358.73, 1847.32, , 
-963.22, 3440.40, , 
905.32, 2210.43, , 
905.07, -1944.56, , 
-1351.85, 1038.35, , 
573.77, 615.58, , 
17.81, 1081.11, , 
-3049.04, 1834.84, , 
1220.19, 189.91, , 
-22.40, 1625.06, , 
-978.75, 1101.05, , 
3103.67, -1685.02, , 
2240.82, -1551.59, , 
905.61, 3357.93, , 
-151.06, 1642.42, , 
2196.84, 1779.53, , 
582.13, 628.28, , 
3685.35, 3771.60, , 
-659.10, -1348.06, , 
-166.87, 4152.79, , 
-1419.61, 2250.46, , 
1312.06, 1108.01, , 
-895.07, 1655.00, , 
-268.26, 785.26, , 
2425.59, 435.54, , 
15.29, 1519.20, , 
-1386.96, 0.68, , 
206.24, 2136.96, , 
790.62, 890.43, , 
-1877.28, 2379.91, , 
-432.99, 1461.86, , 
1876.02, -141.50, , 
769.76, 549.85, , 
-1953.65, -625.51, , 
2298.05, 239.53, , 
-1194.58, 806.91, , 
13851.26, 312.28, , 
5833.98, -611.31, , 
7757.30, -46.57, , 
6157.05, 261.81, , 
10654.91, 514.45, , 
11787.40, -293.19, , 
6657.81, 265.30, , 
9605.23, 337.95, , 
13157.92, 995.95, , 
9174.66, -123.95, , 
10361.27, -765.69, , 
16713.70, 199.02, , 
11004.15, 26.14, , 
8970.97, 861.93, , 
7673.36, 70.38, , 
10771.56, 377.48, , 
7157.63, 476.44, , 
9148.38, 498.70, , 
8140.31, -1246.16, , 
9379.66, 81.58, , 
8976.11, 3.14, , 
8512.33, -272.90, , 
9485.25, -424.31, , 
13278.64, -225.84, , 
8950.83, 83.32, , 
7377.76, -202.46, , 
4865.13, 195.99, , 
3284.87, -610.99, , 
4652.60, 290.38, , 
4079.82, 248.65, , 
61.05, 124.18, , 
-1080.32, 65.24, , 
2506.77, 488.62, , 
272.60, 365.50, , 
47.85, 167.66, , 
5274.21, -118.46, , 
1479.75, 384.47, , 
3268.57, 484.84, , 
1150.51, -351.83, , 
8137.09, 3.29, , 
3900.25, -219.82, , 
2289.47, -132.54, , 
9226.42, -734.21, , 
5551.78, 99.85, , 
5410.95, 449.99, , 
5648.36, -213.25, , 
6988.76, 85.51, , 
7337.45, -132.61, , 
9810.38, 156.19, , 
9966.25, -446.06, , 
8402.26, 148.34, , 
8702.58, -215.37, , 
6062.47, -377.03, , 
8080.08, -77.83, , 
5905.57, -248.31, , 
11427.35, -444.61, , 
13883.99, 340.51, , 
14427.34, 285.42, , 
10582.39, 378.13, , 
13801.45, -151.96, , 
13518.53, 111.40, , 
24306.20, -28.49, , 
15653.71, 10.27, , 
19215.89, 41.10, , 
-9.45, 65.73, , 
-3147.70, 101.77, , 
767.27, 491.08, , 
332.16, -174.27, , 
-2809.66, 1126.94, , 
-2035.49, -18.37, , 
-70.59, 161.81, , 
-2627.21, -994.22, , 
957.99, -345.97, , 
-2267.14, 226.06, , 
-1285.63, -157.91, , 
-823.97, 798.68, , 
-900.77, 174.79, , 
-1287.90, 121.19, , 
-1235.08, 392.21, , 
-469.03, -381.94, , 
-2797.02, -15.87, , 
-188.93, 102.41, , 
-525.21, 232.74, , 
-760.97, 80.35, , 
-1975.81, 141.92, , 
-1340.90, 159.09, , 
-529.35, 352.79, , 
-619.43, 476.36, , 
-280.39, 629.07, , 
294.08, -264.57, , 
391.72, -282.73, , 
-549.57, 19.48, , 
-313.27, -63.72, , 
-1714.61, -324.83, , 
-1570.82, -285.98, , 
-1234.97, 414.23, , 
1865.46, 904.98, , 
-361.53, -4.01, , 
-419.74, -493.64, , 
48.17, -275.97, , 
-2084.73, 8.75, , 
-2790.17, -386.71, , 
-478.51, 116.93, , 
-1231.96, -479.58, , 
-681.80, 416.38, , 
1427.59, -398.15, , 
-1893.47, -334.53, , 
-111.24, 466.20, , 
47.16, 467.21, , 
-614.61, 9.41, , 
750.88, -494.12, , 
-1746.76, -293.50, , 
-545.06, 453.85, , 
-2474.32, -94.46, , 
-2381.18, 715.90, , 
255.43, 923.94, , 
-1744.32, 338.90, , 
-1478.55, 871.85, , 
2155.96, 55.85, , 
-1805.79, 381.73, , 
2600.42, -332.79, , 
-185.59, 77.29, , 
-668.21, 45.21, , 
149.10, -26.45, , 
88.17, -500.66, , 
164.62, -130.68, , 
828.15, 348.09, , 
403.63, -193.53, , 
-610.45, 293.36, , 
379.14, -499.76, , 
-38.40, -612.08, , 
-2832.08, 659.78, , 
-556.67, -1149.13, , 
-1317.96, 61.17, , 
-3059.13, -592.76, , 
394.37, 455.53, , 
-3223.10, 216.70, , 
224.36, 42.28, , 
389.86, 502.18, , 
-2223.62, 163.89, , 
853.04, 134.88, , 
-1347.31, 249.98, , 
-960.46, 284.88, , 
-1580.52, -356.23, , 
-92.36, -345.77, , 
81.62, -94.58, , 
362.51, 358.01, , 
135.46, -275.41, , 
-946.75, 1171.60, , 
-1493.37, -639.17, , 
-973.41, 315.70, , 
1878.64, 162.74, , 
-1100.61, -687.54, , 
-382.78, 200.54, , 
-532.62, -362.24, , 
-1314.49, -257.61, , 
-1018.56, -42.05, , 
-1353.26, -249.86, , 
-606.78, -426.15, , 
66.38, -93.83, , 
435.57, 76.65, , 
222.73, 273.14, , 
-950.88, -247.30, , 
-600.04, -93.05, , 
-1383.42, -230.34, , 
-421.32, -447.20, , 
477.65, -212.80, , 
348.81, 1586.85, , 
-337.12, -178.97, , 
-605.85, 945.14, , 
2737.03, -76.98, , 
-269.70, -222.89, , 
301.78, -252.26, , 
-1304.47, -187.44, , 
-1522.39, -200.74, , 
-200.20, 148.39, , 
-1212.25, 186.25, , 
-215.21, 108.25, , 
-403.26, 289.85, , 
-986.18, -87.04, , 
-233.91, 93.92, , 
824.37, 723.92, , 
1815.07, -610.23, , 
587.60, 760.48, , 
899.89, -211.49, , 
-1238.31, -930.38, , 
-697.79, -135.16, , 
-2089.78, -26.32, , 
265.36, 638.76, , 
-1028.38, -598.95, , 
-1397.38, 22.92, , 
43.40, -515.25, , 
1905.19, -23.05, , 
1025.54, -929.07, , 
-1788.55, -112.15, , 
-1525.05, -419.86, , 
811.22, -119.14, , 
1997.12, 1173.51, , 
-475.40, 410.29, , 
1259.80, 243.71, , 
1497.01, -907.03, , 
-1557.11, 218.72, , 
-16.05, 187.13, , 
-1426.56, 123.61, , 
-500.30, -294.30, , 
-975.12, 928.57, , 
944.89, -9.25, , 
-1512.19, -59.90, , 
1213.59, 633.12, , 
237.51, -652.62, , 
-307.51, 168.65, , 
-2214.55, -306.65, , 
644.44, 186.90, , 
-2956.53, 38.38, , 
-2450.06, 28.24, , 
-460.15, -529.94, , 
-207.86, -79.17, , 
-475.84, -439.86, , 
-809.04, -244.09, , 
69.66, -370.89, , 
-290.78, 830.11, , 
-1185.54, 25.92, , 
894.99, -454.05, , 
98.57, -268.01, , 
-926.18, 814.69, , 
-883.72, 709.01, , 
876.51, -391.00, , 
-1182.90, 550.35, , 
998.80, 277.27, , 
-839.09, 636.73, , 
1759.83, 213.27, , 
-973.48, 577.56, , 
712.29, 303.65, , 
158.95, 422.81, , 
1395.96, 244.43, , 
-364.40, -149.09, , 
-483.82, -680.24, , 
-817.65, 104.66, , 
688.40, 2.07, , 
-1836.99, -195.56, , 
1517.68, -185.35, , 
-972.44, 558.34, , 
423.11, 276.31, , 
-186.71, 394.68, , 
210.81, -133.51, , 
1295.80, -143.23, , 
1342.56, 61.87, , 
1318.72, 323.46, , 
82.42, 78.65, , 
1903.66, 320.13, , 
405.50, -610.06, , 
450.98, -569.36, , 
526.67, -143.57, , 
-2062.12, -212.68, , 
-4.98, -968.38, , 
123.47, -335.20, , 
-1252.80, -141.32, , 
794.44, -57.37, , 
753.39, -830.41, , 
112.29, 34.36, , 
-349.43, 516.90, , 
-2204.64, 176.62, , 
-390.51, -77.50, , 
-142.16, 364.31, , 
365.58, 336.66, , 
1861.34, 511.37, , 
-894.63, 239.76, , 
-1319.15, 82.56, , 
-689.09, 409.17, , 
910.16, 895.66, , 
-1393.97, -508.88, , 
-320.23, 667.34, , 
-1539.98, -182.59, , 
-897.80, 620.69, , 
1150.28, 1256.39, , 
-1415.56, -750.50, , 
-1904.00, 164.47, , 
466.69, -253.79, , 
834.86, -328.39, , 
1470.71, -117.11, , 
-200.76, -554.62, , 
1631.18, 261.12, , 
-227.58, 604.71, , 
14.27, 155.62, , 
-405.00, -561.29, , 
-2130.83, -603.49, , 
1328.20, -597.90, , 
-47.12, 720.70, , 
1201.93, -345.03, , 
345.57, 317.73, , 
290.61, -178.18, , 
538.23, 660.25, , 
-178.07, -84.84, , 
-1666.55, 327.96, , 
-339.34, 244.40, , 
