donor, acceptor, , 
503.29, 2833.04, , 
44.30, 530.74, , 
577.89, -463.06, , 
1185.52, 784.73, , 
1246.77, -424.32, , 
-988.75, 1865.40, , 
652.64, 761.75, , 
1851.50, 1753.54, , 
-1273.14, 1214.65, , 
1970.02, 768.63, , 
4455.08, 2519.50, , 
1343.54, 816.61, , 
9973.57, -693.30, , 
22013.96, 377.24, , 
26436.06, 58.29, , 
11375.34, -1311.13, , 
11380.87, -311.20, , 
15090.64, 304.42, , 
4803.59, 454.76, , 
16654.68, 54.20, , 
17464.29, -63.85, , 
24666.58, 267.82, , 
19427.62, -674.30, , 
19810.58, -33.58, , 
18428.16, 526.57, , 
13988.22, -480.14, , 
15184.63, -378.48, , 
10588.58, 103.03, , 
16240.63, 808.07, , 
8308.04, -483.39, , 
3349.46, -325.15, , 
5045.89, -369.53, , 
8151.81, 15.20, , 
10433.90, -421.02, , 
16653.45, -25.30, , 
14703.69, -669.48, , 
17127.96, -282.40, , 
18090.62, -892.66, , 
15147.61, -581.50, , 
9278.91, 274.52, , 
11606.53, 44.20, , 
10665.83, -245.30, , 
5777.92, -279.97, , 
5916.16, 190.49, , 
7579.02, -400.81, , 
10656.13, 212.46, , 
6050.52, -167.93, , 
9632.75, -182.55, , 
6775.23, 53.14, , 
9458.40, 328.47, , 
11903.66, 944.55, , 
14898.42, -267.90, , 
15742.20, -63.78, , 
12520.20, 451.04, , 
17623.31, -162.71, , 
15806.51, 602.41, , 
16528.56, 195.56, , 
12244.88, 605.84, , 
14228.05, 69.39, , 
16244.71, -358.33, , 
6338.52, 11.07, , 
4891.23, -366.19, , 
6203.30, 379.38, , 
4458.66, -278.51, , 
5027.00, 606.74, , 
6839.33, 796.46, , 
6405.02, 48.64, , 
3025.11, 233.84, , 
3707.79, -37.42, , 
4306.59, 807.66, , 
3915.80, -786.72, , 
9281.01, 624.84, , 
6853.96, -380.61, , 
6345.75, -482.49, , 
9489.51, 314.39, , 
8722.15, -314.45, , 
9508.97, -402.85, , 
11979.29, 4.83, , 
6133.02, -146.13, , 
-3051.02, -382.29, , 
-1994.64, -708.90, , 
-3045.47, -712.58, , 
-3515.77, 1058.45, , 
-2956.26, 57.94, , 
-2919.76, -184.07, , 
-1703.75, -529.49, , 
-2916.00, -142.09, , 
-3632.76, -406.28, , 
-4210.82, 463.52, , 
-3001.89, 285.25, , 
-1624.92, 863.66, , 
-1141.46, -502.50, , 
-2092.96, 404.11, , 
-6074.84, -280.18, , 
-5711.14, -266.83, , 
-239.62, -203.93, , 
-2113.31, -417.72, , 
-3427.22, -630.45, , 
-4638.32, -306.41, , 
-2175.79, 806.82, , 
-2032.90, 890.26, , 
-3220.09, 158.47, , 
-5130.70, -166.71, , 
-6660.82, -285.09, , 
-3386.41, -126.07, , 
-64.63, 386.84, , 
-4605.78, -178.41, , 
-4310.06, -300.05, , 
-3096.14, -34.11, , 
-5613.44, -572.46, , 
-3534.77, 367.39, , 
-2779.56, 187.94, , 
-1649.10, -257.38, , 
-917.31, -173.93, , 
-4367.66, -129.87, , 
-2396.84, 384.91, , 
-3444.89, -318.66, , 
-3751.70, -560.06, , 
1641.20, 249.51, , 
-2301.64, -540.31, , 
-2851.24, 284.15, , 
-5027.74, 271.43, , 
-3747.16, 54.85, , 
-3878.27, 483.78, , 
-2803.67, 222.86, , 
-1986.56, -330.44, , 
-2653.42, 417.77, , 
-3665.37, -287.18, , 
-4621.22, 696.04, , 
-2759.29, 487.46, , 
-3834.68, -15.34, , 
-870.60, 462.68, , 
-3545.08, -878.79, , 
-2946.79, 183.56, , 
-2352.68, -584.38, , 
-2406.65, 27.88, , 
-2786.90, 475.94, , 
-758.14, 545.77, , 
-1785.05, -23.71, , 
-973.28, -131.26, , 
-2813.48, -553.28, , 
-4440.87, 717.62, , 
-4894.43, -56.43, , 
-4005.76, -577.52, , 
-3110.50, 35.01, , 
-5672.27, 787.10, , 
-3136.22, -498.08, , 
-5467.70, 182.29, , 
-4826.70, -812.67, , 
-1901.99, 542.54, , 
-709.92, -113.07, , 
63.45, 604.87, , 
2009.94, -602.25, , 
-1470.26, -130.49, , 
-3429.24, -378.00, , 
-1325.68, 681.87, , 
-1694.33, -165.92, , 
-1835.05, -82.97, , 
-1343.42, -663.96, , 
-790.50, -32.17, , 
-32.06, -60.85, , 
-1558.61, 67.98, , 
-2180.17, 174.38, , 
-2487.65, 207.58, , 
-281.04, 399.64, , 
-705.59, -333.50, , 
1036.71, -769.61, , 
-2724.39, -514.80, , 
523.96, -1566.71, , 
-211.59, -453.05, , 
200.11, 173.37, , 
-527.56, 80.59, , 
643.16, 119.06, , 
-2628.88, 96.69, , 
-1139.41, 363.73, , 
-1225.69, -241.22, , 
-504.27, -238.07, , 
-1660.06, 191.61, , 
-2916.96, -303.76, , 
-1354.05, -177.20, , 
-686.03, -244.77, , 
-1645.57, 288.17, , 
-1828.83, 242.38, , 
-942.79, 234.30, , 
1548.16, 283.44, , 
437.62, 633.65, , 
-1211.44, 4.15, , 
-1098.86, -9.80, , 
-3005.51, -186.46, , 
-2031.55, -851.05, , 
-2120.51, -768.01, , 
-308.89, -26.60, , 
-1612.99, -170.83, , 
-246.92, 521.21, , 
-1639.86, -641.63, , 
-1523.16, -192.55, , 
425.57, 411.00, , 
-912.66, 524.84, , 
407.58, -67.64, , 
966.53, 88.52, , 
-361.40, -30.80, , 
-2866.70, 536.49, , 
-835.37, -986.06, , 
-381.37, 606.87, , 
-1853.35, 40.13, , 
-1755.01, 147.46, , 
-2128.81, -364.89, , 
-2227.36, -209.86, , 
-224.05, 444.48, , 
-2780.38, -833.60, , 
-1653.94, 601.06, , 
-1782.18, -672.22, , 
-980.23, 670.01, , 
-1153.33, -689.75, , 
-3511.94, -431.33, , 
941.55, -456.28, , 
-4985.99, -454.31, , 
-2438.55, -617.76, , 
-2824.68, -209.13, , 
-1799.64, -14.00, , 
-1351.65, 181.25, , 
-1810.31, 395.83, , 
-1067.11, 380.42, , 
-2.33, 211.35, , 
-2231.95, 1663.22, , 
-1882.83, -534.76, , 
-3098.44, -540.88, , 
262.10, 436.03, , 
-2423.30, -529.17, , 
-767.83, 305.19, , 
-1848.29, 219.06, , 
-1795.19, -297.21, , 
-2721.93, 83.37, , 
-1721.47, 11.44, , 
-2499.71, -758.77, , 
-3371.12, 135.61, , 
29.69, -885.18, , 
-1003.96, 176.55, , 
-267.12, -581.48, , 
-1682.53, -471.16, , 
-1378.20, -164.51, , 
-3236.75, -414.32, , 
71.11, 242.00, , 
-1192.10, 245.02, , 
-2503.38, 94.78, , 
-2792.20, -204.44, , 
-1520.50, 227.42, , 
-1291.35, 388.93, , 
75.90, 986.43, , 
-1949.12, -214.35, , 
-2587.91, -48.18, , 
-382.58, 449.23, , 
-2363.21, -111.24, , 
139.07, -31.68, , 
-3126.81, 37.50, , 
-1280.67, -567.52, , 
-1491.06, 106.79, , 
199.93, -839.07, , 
-1232.58, -37.92, , 
-1242.39, 349.66, , 
135.81, -274.41, , 
-331.63, 171.79, , 
381.00, 429.37, , 
-1091.93, -116.21, , 
-3033.96, -287.78, , 
-1453.96, 571.57, , 
-1757.20, -546.78, , 
-2390.94, 113.43, , 
-30.77, -627.38, , 
-2465.11, -109.85, , 
-454.59, -191.50, , 
810.54, -294.03, , 
-828.23, 221.80, , 
-941.10, -243.77, , 
-2352.54, 444.66, , 
248.70, -714.99, , 
-2266.65, -652.96, , 
-1572.79, -552.10, , 
-1328.29, -763.24, , 
-2376.99, 983.69, , 
-1348.25, 329.19, , 
-939.68, 720.19, , 
223.64, -141.20, , 
-365.98, 545.88, , 
-64.21, -396.66, , 
667.68, -201.54, , 
-466.09, -297.12, , 
-640.67, 412.90, , 
-212.74, 699.48, , 
-494.75, 47.58, , 
-966.27, 559.86, , 
823.42, -130.94, , 
865.10, -415.54, , 
1072.23, -92.03, , 
-2775.22, -719.76, , 
